[synthetic_bench] cube n=105 d=3 classes=3654956 merges=105 ...
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  6.976ms frontier=  4.186ms semisort= 78.563ms (keyed= 0.000ms group_by= 46.883ms per_group=10.180ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=   808056 consolidate= 29.892ms frontier= 11.549ms semisort= 30.106ms (keyed= 0.000ms group_by= 11.037ms per_group= 3.984ms)
[pe] round=  2 work=   808056 frontier=   808056 next=   354294 consolidate= 13.754ms frontier=  4.537ms semisort= 11.671ms (keyed= 0.000ms group_by=  3.241ms per_group= 2.273ms)
[pe] round=  3 work=   354294 frontier=   354294 next=   118098 consolidate=  7.223ms frontier=  2.177ms semisort=  4.900ms (keyed= 0.000ms group_by=  1.367ms per_group= 0.729ms)
[pe] round=  4 work=   118098 frontier=   118098 next=    39366 consolidate=  2.553ms frontier=  0.961ms semisort= 14.194ms (keyed= 0.000ms group_by= 12.880ms per_group= 0.315ms)
[pe] round=  5 work=    39366 frontier=    39366 next=    13122 consolidate=  1.107ms frontier=  0.376ms semisort=  5.385ms (keyed= 0.000ms group_by=  4.800ms per_group= 0.160ms)
[pe] round=  6 work=    13122 frontier=    13122 next=     4374 consolidate=  1.160ms frontier=  0.567ms semisort=  1.658ms (keyed= 0.000ms group_by=  1.111ms per_group= 0.289ms)
[pe] round=  7 work=     4374 frontier=     4374 next=     1458 consolidate=  0.524ms frontier=  0.210ms semisort=  0.647ms (keyed= 0.000ms group_by=  0.414ms per_group= 0.054ms)
[pe] round=  8 work=     1458 frontier=     1458 next=      486 consolidate=  0.288ms frontier=  0.085ms semisort=  0.292ms (keyed= 0.000ms group_by=  0.146ms per_group= 0.038ms)
[pe] round=  9 work=      486 frontier=      486 next=      162 consolidate=  0.138ms frontier=  0.057ms semisort=  0.158ms (keyed= 0.000ms group_by=  0.066ms per_group= 0.042ms)
[pe] round= 10 work=      162 frontier=      162 next=       54 consolidate=  0.090ms frontier=  0.043ms semisort=  0.084ms (keyed= 0.000ms group_by=  0.028ms per_group= 0.022ms)
[pe] round= 11 work=       54 frontier=       54 next=       18 consolidate=  0.035ms frontier=  0.019ms semisort=  0.038ms (keyed= 0.000ms group_by=  0.012ms per_group= 0.010ms)
[pe] round= 12 work=       18 frontier=       18 next=        6 consolidate=  0.025ms frontier=  0.006ms semisort=  0.016ms (keyed= 0.000ms group_by=  0.008ms per_group= 0.003ms)
[pe] round= 13 work=        6 frontier=        6 next=        2 consolidate=  0.018ms frontier=  0.003ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.001ms)
[pe] round= 14 work=        2 frontier=        0 next=        0 consolidate=  0.005ms frontier=  0.002ms semisort=  0.000ms (break)
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  0.811ms frontier=  1.361ms semisort= 48.303ms (keyed= 0.000ms group_by= 20.044ms per_group= 9.079ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=   808056 consolidate= 29.772ms frontier=  9.307ms semisort= 25.215ms (keyed= 0.000ms group_by=  7.390ms per_group= 3.392ms)
[pe] round=  2 work=   808056 frontier=   808056 next=   354294 consolidate= 15.363ms frontier=  4.667ms semisort= 23.181ms (keyed= 0.000ms group_by=  2.462ms per_group= 1.473ms)
[pe] round=  3 work=   354294 frontier=   354294 next=   118098 consolidate=  8.529ms frontier=  6.068ms semisort= 12.046ms (keyed= 0.000ms group_by=  1.433ms per_group= 6.584ms)
[pe] round=  4 work=   118098 frontier=   118098 next=    39366 consolidate=  2.676ms frontier=  2.250ms semisort= 14.221ms (keyed= 0.000ms group_by= 12.813ms per_group= 0.418ms)
[pe] round=  5 work=    39366 frontier=    39366 next=    13122 consolidate=  1.064ms frontier=  0.383ms semisort=  7.106ms (keyed= 0.000ms group_by=  6.253ms per_group= 0.421ms)
[pe] round=  6 work=    13122 frontier=    13122 next=     4374 consolidate=  2.108ms frontier=  0.230ms semisort=  1.891ms (keyed= 0.000ms group_by=  1.109ms per_group= 0.553ms)
[pe] round=  7 work=     4374 frontier=     4374 next=     1458 consolidate=  0.870ms frontier=  0.214ms semisort=  0.839ms (keyed= 0.000ms group_by=  0.385ms per_group= 0.271ms)
[pe] round=  8 work=     1458 frontier=     1458 next=      486 consolidate=  0.304ms frontier=  0.086ms semisort=  0.292ms (keyed= 0.000ms group_by=  0.127ms per_group= 0.041ms)
[pe] round=  9 work=      486 frontier=      486 next=      162 consolidate=  0.146ms frontier=  0.053ms semisort=  0.163ms (keyed= 0.000ms group_by=  0.055ms per_group= 0.044ms)
[pe] round= 10 work=      162 frontier=      162 next=       54 consolidate=  0.069ms frontier=  0.041ms semisort=  0.084ms (keyed= 0.000ms group_by=  0.024ms per_group= 0.018ms)
[pe] round= 11 work=       54 frontier=       54 next=       18 consolidate=  0.047ms frontier=  0.029ms semisort=  0.040ms (keyed= 0.000ms group_by=  0.012ms per_group= 0.012ms)
[pe] round= 12 work=       18 frontier=       18 next=        6 consolidate=  0.023ms frontier=  0.006ms semisort=  0.016ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.003ms)
[pe] round= 13 work=        6 frontier=        6 next=        2 consolidate=  0.013ms frontier=  0.003ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.001ms)
[pe] round= 14 work=        2 frontier=        0 next=        0 consolidate=  0.005ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  0.831ms frontier=  1.363ms semisort= 47.205ms (keyed= 0.000ms group_by= 20.370ms per_group= 8.632ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=   808056 consolidate= 40.807ms frontier= 10.603ms semisort= 28.779ms (keyed= 0.000ms group_by=  7.562ms per_group= 4.270ms)
[pe] round=  2 work=   808056 frontier=   808056 next=   354294 consolidate= 16.686ms frontier=  4.947ms semisort= 10.262ms (keyed= 0.000ms group_by=  2.448ms per_group= 1.494ms)
[pe] round=  3 work=   354294 frontier=   354294 next=   118098 consolidate=  7.689ms frontier=  2.211ms semisort=  4.817ms (keyed= 0.000ms group_by=  1.368ms per_group= 0.731ms)
[pe] round=  4 work=   118098 frontier=   118098 next=    39366 consolidate=  2.531ms frontier=  0.771ms semisort= 14.359ms (keyed= 0.000ms group_by= 12.970ms per_group= 0.348ms)
[pe] round=  5 work=    39366 frontier=    39366 next=    13122 consolidate=  1.072ms frontier=  0.409ms semisort=  4.995ms (keyed= 0.000ms group_by=  4.374ms per_group= 0.150ms)
[pe] round=  6 work=    13122 frontier=    13122 next=     4374 consolidate=  2.390ms frontier=  0.236ms semisort=  1.490ms (keyed= 0.000ms group_by=  1.166ms per_group= 0.098ms)
[pe] round=  7 work=     4374 frontier=     4374 next=     1458 consolidate=  0.798ms frontier=  0.212ms semisort=  0.633ms (keyed= 0.000ms group_by=  0.394ms per_group= 0.060ms)
[pe] round=  8 work=     1458 frontier=     1458 next=      486 consolidate=  0.300ms frontier=  0.082ms semisort=  0.298ms (keyed= 0.000ms group_by=  0.149ms per_group= 0.043ms)
[pe] round=  9 work=      486 frontier=      486 next=      162 consolidate=  0.156ms frontier=  0.048ms semisort=  0.160ms (keyed= 0.000ms group_by=  0.057ms per_group= 0.043ms)
[pe] round= 10 work=      162 frontier=      162 next=       54 consolidate=  0.101ms frontier=  0.041ms semisort=  0.090ms (keyed= 0.000ms group_by=  0.033ms per_group= 0.018ms)
[pe] round= 11 work=       54 frontier=       54 next=       18 consolidate=  0.037ms frontier=  0.013ms semisort=  0.050ms (keyed= 0.000ms group_by=  0.013ms per_group= 0.016ms)
[pe] round= 12 work=       18 frontier=       18 next=        6 consolidate=  0.025ms frontier=  0.006ms semisort=  0.016ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.003ms)
[pe] round= 13 work=        6 frontier=        6 next=        2 consolidate=  0.016ms frontier=  0.003ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.001ms)
[pe] round= 14 work=        2 frontier=        0 next=        0 consolidate=  0.005ms frontier=  0.002ms semisort=  0.000ms (break)
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  0.811ms frontier=  1.393ms semisort= 48.475ms (keyed= 0.000ms group_by= 20.315ms per_group= 8.561ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=   808056 consolidate= 32.062ms frontier=  9.560ms semisort= 25.010ms (keyed= 0.000ms group_by=  7.562ms per_group= 3.371ms)
[pe] round=  2 work=   808056 frontier=   808056 next=   354294 consolidate= 15.589ms frontier=  4.746ms semisort= 10.222ms (keyed= 0.000ms group_by=  2.370ms per_group= 1.454ms)
[pe] round=  3 work=   354294 frontier=   354294 next=   118098 consolidate=  7.412ms frontier=  2.109ms semisort=  4.782ms (keyed= 0.001ms group_by=  1.383ms per_group= 0.670ms)
[pe] round=  4 work=   118098 frontier=   118098 next=    39366 consolidate=  2.512ms frontier=  0.883ms semisort= 14.771ms (keyed= 0.000ms group_by= 13.371ms per_group= 0.406ms)
[pe] round=  5 work=    39366 frontier=    39366 next=    13122 consolidate=  1.007ms frontier=  0.384ms semisort=  5.389ms (keyed= 0.000ms group_by=  4.763ms per_group= 0.169ms)
[pe] round=  6 work=    13122 frontier=    13122 next=     4374 consolidate=  2.435ms frontier=  0.218ms semisort=  1.519ms (keyed= 0.000ms group_by=  1.178ms per_group= 0.104ms)
[pe] round=  7 work=     4374 frontier=     4374 next=     1458 consolidate=  0.833ms frontier=  0.215ms semisort=  0.647ms (keyed= 0.000ms group_by=  0.407ms per_group= 0.056ms)
[pe] round=  8 work=     1458 frontier=     1458 next=      486 consolidate=  0.309ms frontier=  0.087ms semisort=  0.259ms (keyed= 0.000ms group_by=  0.125ms per_group= 0.038ms)
[pe] round=  9 work=      486 frontier=      486 next=      162 consolidate=  0.150ms frontier=  0.055ms semisort=  0.173ms (keyed= 0.000ms group_by=  0.061ms per_group= 0.052ms)
[pe] round= 10 work=      162 frontier=      162 next=       54 consolidate=  0.127ms frontier=  0.038ms semisort=  0.074ms (keyed= 0.000ms group_by=  0.026ms per_group= 0.021ms)
[pe] round= 11 work=       54 frontier=       54 next=       18 consolidate=  0.048ms frontier=  0.012ms semisort=  0.037ms (keyed= 0.000ms group_by=  0.012ms per_group= 0.008ms)
