[synthetic_bench] cube n=55 d=2 classes=665608 merges=55 ...
[pe] round=  0 work=      110 frontier=   998250 next=   332750 consolidate=  1.294ms frontier=  1.235ms semisort= 69.161ms (keyed= 0.000ms group_by= 27.708ms per_group=15.681ms)
[pe] round=  1 work=   332750 frontier=   332750 next=   131072 consolidate= 45.775ms frontier=  6.712ms semisort= 32.192ms (keyed= 0.000ms group_by= 10.459ms per_group= 6.614ms)
[pe] round=  2 work=   131072 frontier=   131072 next=    70606 consolidate= 18.054ms frontier=  2.958ms semisort= 15.647ms (keyed= 0.002ms group_by=  4.994ms per_group= 2.852ms)
[pe] round=  3 work=    70606 frontier=    70606 next=    65536 consolidate=  9.382ms frontier=  1.660ms semisort= 13.514ms (keyed= 0.000ms group_by=  7.721ms per_group= 2.205ms)
[pe] round=  4 work=    65536 frontier=    65536 next=    32768 consolidate=  9.188ms frontier=  1.504ms semisort=  8.390ms (keyed= 0.000ms group_by=  5.125ms per_group= 1.200ms)
[pe] round=  5 work=    32768 frontier=    32768 next=    16384 consolidate=  4.394ms frontier=  0.915ms semisort=  4.374ms (keyed= 0.000ms group_by=  2.640ms per_group= 0.670ms)
[pe] round=  6 work=    16384 frontier=    16384 next=     8192 consolidate=  2.418ms frontier=  0.523ms semisort=  2.135ms (keyed= 0.000ms group_by=  1.256ms per_group= 0.353ms)
[pe] round=  7 work=     8192 frontier=     8192 next=     4096 consolidate=  1.460ms frontier=  0.335ms semisort=  1.010ms (keyed= 0.000ms group_by=  0.497ms per_group= 0.175ms)
[pe] round=  8 work=     4096 frontier=     4096 next=     2048 consolidate=  0.667ms frontier=  0.197ms semisort=  0.516ms (keyed= 0.000ms group_by=  0.248ms per_group= 0.090ms)
[pe] round=  9 work=     2048 frontier=     2048 next=     1024 consolidate=  0.400ms frontier=  0.106ms semisort=  0.301ms (keyed= 0.000ms group_by=  0.150ms per_group= 0.052ms)
[pe] round= 10 work=     1024 frontier=     1024 next=      512 consolidate=  0.190ms frontier=  0.078ms semisort=  0.171ms (keyed= 0.000ms group_by=  0.083ms per_group= 0.029ms)
[pe] round= 11 work=      512 frontier=      512 next=      256 consolidate=  0.130ms frontier=  0.040ms semisort=  0.120ms (keyed= 0.000ms group_by=  0.046ms per_group= 0.029ms)
[pe] round= 12 work=      256 frontier=      256 next=      128 consolidate=  0.062ms frontier=  0.020ms semisort=  0.062ms (keyed= 0.000ms group_by=  0.026ms per_group= 0.012ms)
[pe] round= 13 work=      128 frontier=      128 next=       64 consolidate=  0.042ms frontier=  0.012ms semisort=  0.039ms (keyed= 0.000ms group_by=  0.015ms per_group= 0.012ms)
[pe] round= 14 work=       64 frontier=       64 next=       32 consolidate=  0.018ms frontier=  0.007ms semisort=  0.021ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.005ms)
[pe] round= 15 work=       32 frontier=       32 next=       16 consolidate=  0.017ms frontier=  0.004ms semisort=  0.013ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.003ms)
[pe] round= 16 work=       16 frontier=       16 next=        8 consolidate=  0.007ms frontier=  0.003ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.002ms)
[pe] round= 17 work=        8 frontier=        8 next=        4 consolidate=  0.005ms frontier=  0.002ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 18 work=        4 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 19 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      110 frontier=   998250 next=   332750 consolidate=  0.378ms frontier=  0.481ms semisort= 66.515ms (keyed= 0.000ms group_by= 24.733ms per_group=15.495ms)
[pe] round=  1 work=   332750 frontier=   332750 next=   131072 consolidate= 44.025ms frontier=  7.088ms semisort= 32.316ms (keyed= 0.000ms group_by= 10.674ms per_group= 6.403ms)
[pe] round=  2 work=   131072 frontier=   131072 next=    70606 consolidate= 18.868ms frontier=  3.069ms semisort= 15.628ms (keyed= 0.000ms group_by=  4.969ms per_group= 2.952ms)
[pe] round=  3 work=    70606 frontier=    70606 next=    65536 consolidate=  9.888ms frontier=  1.639ms semisort= 13.654ms (keyed= 0.000ms group_by=  7.739ms per_group= 2.193ms)
[pe] round=  4 work=    65536 frontier=    65536 next=    32768 consolidate=  9.719ms frontier=  1.559ms semisort=  8.612ms (keyed= 0.000ms group_by=  5.295ms per_group= 1.214ms)
[pe] round=  5 work=    32768 frontier=    32768 next=    16384 consolidate=  4.620ms frontier=  0.926ms semisort=  4.299ms (keyed= 0.000ms group_by=  2.584ms per_group= 0.666ms)
[pe] round=  6 work=    16384 frontier=    16384 next=     8192 consolidate=  2.508ms frontier=  0.507ms semisort=  2.428ms (keyed= 0.000ms group_by=  1.518ms per_group= 0.353ms)
[pe] round=  7 work=     8192 frontier=     8192 next=     4096 consolidate=  1.293ms frontier=  0.350ms semisort=  1.020ms (keyed= 0.000ms group_by=  0.496ms per_group= 0.170ms)
[pe] round=  8 work=     4096 frontier=     4096 next=     2048 consolidate=  0.696ms frontier=  0.201ms semisort=  0.519ms (keyed= 0.000ms group_by=  0.247ms per_group= 0.090ms)
[pe] round=  9 work=     2048 frontier=     2048 next=     1024 consolidate=  0.389ms frontier=  0.110ms semisort=  0.289ms (keyed= 0.000ms group_by=  0.138ms per_group= 0.051ms)
[pe] round= 10 work=     1024 frontier=     1024 next=      512 consolidate=  0.210ms frontier=  0.077ms semisort=  0.167ms (keyed= 0.000ms group_by=  0.079ms per_group= 0.029ms)
[pe] round= 11 work=      512 frontier=      512 next=      256 consolidate=  0.134ms frontier=  0.041ms semisort=  0.122ms (keyed= 0.000ms group_by=  0.047ms per_group= 0.029ms)
[pe] round= 12 work=      256 frontier=      256 next=      128 consolidate=  0.064ms frontier=  0.020ms semisort=  0.077ms (keyed= 0.000ms group_by=  0.026ms per_group= 0.012ms)
[pe] round= 13 work=      128 frontier=      128 next=       64 consolidate=  0.050ms frontier=  0.012ms semisort=  0.035ms (keyed= 0.000ms group_by=  0.013ms per_group= 0.009ms)
[pe] round= 14 work=       64 frontier=       64 next=       32 consolidate=  0.021ms frontier=  0.007ms semisort=  0.022ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.006ms)
[pe] round= 15 work=       32 frontier=       32 next=       16 consolidate=  0.014ms frontier=  0.004ms semisort=  0.013ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.003ms)
[pe] round= 16 work=       16 frontier=       16 next=        8 consolidate=  0.010ms frontier=  0.003ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.002ms)
[pe] round= 17 work=        8 frontier=        8 next=        4 consolidate=  0.005ms frontier=  0.002ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 18 work=        4 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 19 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      110 frontier=   998250 next=   332750 consolidate=  0.376ms frontier=  0.424ms semisort= 57.374ms (keyed= 0.000ms group_by= 21.102ms per_group=13.575ms)
[pe] round=  1 work=   332750 frontier=   332750 next=   131072 consolidate= 44.707ms frontier=  7.226ms semisort= 32.585ms (keyed= 0.000ms group_by= 11.400ms per_group= 6.359ms)
[pe] round=  2 work=   131072 frontier=   131072 next=    70606 consolidate= 20.224ms frontier=  3.084ms semisort= 19.068ms (keyed= 0.000ms group_by=  7.632ms per_group= 3.476ms)
[pe] round=  3 work=    70606 frontier=    70606 next=    65536 consolidate= 10.305ms frontier=  1.691ms semisort= 16.119ms (keyed= 0.000ms group_by=  8.434ms per_group= 2.261ms)
[pe] round=  4 work=    65536 frontier=    65536 next=    32768 consolidate=  8.844ms frontier=  1.563ms semisort=  8.627ms (keyed= 0.000ms group_by=  5.227ms per_group= 1.213ms)
[pe] round=  5 work=    32768 frontier=    32768 next=    16384 consolidate=  4.483ms frontier=  0.905ms semisort=  4.336ms (keyed= 0.000ms group_by=  2.590ms per_group= 0.699ms)
[pe] round=  6 work=    16384 frontier=    16384 next=     8192 consolidate=  2.519ms frontier=  0.493ms semisort=  2.201ms (keyed= 0.000ms group_by=  1.271ms per_group= 0.368ms)
[pe] round=  7 work=     8192 frontier=     8192 next=     4096 consolidate=  1.473ms frontier=  0.342ms semisort=  1.001ms (keyed= 0.000ms group_by=  0.469ms per_group= 0.173ms)
[pe] round=  8 work=     4096 frontier=     4096 next=     2048 consolidate=  0.885ms frontier=  0.203ms semisort=  0.521ms (keyed= 0.000ms group_by=  0.248ms per_group= 0.091ms)
[pe] round=  9 work=     2048 frontier=     2048 next=     1024 consolidate=  0.387ms frontier=  0.106ms semisort=  0.301ms (keyed= 0.000ms group_by=  0.150ms per_group= 0.051ms)
[pe] round= 10 work=     1024 frontier=     1024 next=      512 consolidate=  0.194ms frontier=  0.078ms semisort=  0.175ms (keyed= 0.000ms group_by=  0.080ms per_group= 0.028ms)
