[synthetic_bench] cube n=55 d=2 classes=665608 merges=55 ...
[pe] round=  0 work=      110 frontier=   998250 next=   332750 consolidate=  0.871ms frontier=  0.714ms semisort= 40.825ms (keyed= 0.000ms group_by= 14.933ms per_group=10.036ms)
[pe] round=  1 work=   332750 frontier=   332750 next=   131072 consolidate= 26.656ms frontier=  5.051ms semisort= 21.021ms (keyed= 0.000ms group_by=  7.056ms per_group= 4.517ms)
[pe] round=  2 work=   131072 frontier=   131072 next=    70606 consolidate= 12.081ms frontier=  2.158ms semisort=  9.852ms (keyed= 0.000ms group_by=  3.321ms per_group= 1.863ms)
[pe] round=  3 work=    70606 frontier=    70606 next=    65536 consolidate=  6.198ms frontier=  1.175ms semisort= 11.423ms (keyed= 0.000ms group_by=  7.855ms per_group= 1.398ms)
[pe] round=  4 work=    65536 frontier=    65536 next=    32768 consolidate=  5.472ms frontier=  1.086ms semisort=  7.644ms (keyed= 0.000ms group_by=  5.359ms per_group= 0.791ms)
[pe] round=  5 work=    32768 frontier=    32768 next=    16384 consolidate=  2.622ms frontier=  0.521ms semisort=  3.901ms (keyed= 0.000ms group_by=  2.699ms per_group= 0.430ms)
[pe] round=  6 work=    16384 frontier=    16384 next=     8192 consolidate=  1.759ms frontier=  0.403ms semisort=  2.129ms (keyed= 0.000ms group_by=  1.503ms per_group= 0.235ms)
[pe] round=  7 work=     8192 frontier=     8192 next=     4096 consolidate=  1.168ms frontier=  0.339ms semisort=  1.155ms (keyed= 0.000ms group_by=  0.723ms per_group= 0.125ms)
[pe] round=  8 work=     4096 frontier=     4096 next=     2048 consolidate=  0.675ms frontier=  0.156ms semisort=  0.638ms (keyed= 0.000ms group_by=  0.403ms per_group= 0.069ms)
[pe] round=  9 work=     2048 frontier=     2048 next=     1024 consolidate=  0.262ms frontier=  0.112ms semisort=  0.436ms (keyed= 0.000ms group_by=  0.298ms per_group= 0.042ms)
[pe] round= 10 work=     1024 frontier=     1024 next=      512 consolidate=  0.172ms frontier=  0.066ms semisort=  0.168ms (keyed= 0.000ms group_by=  0.086ms per_group= 0.026ms)
[pe] round= 11 work=      512 frontier=      512 next=      256 consolidate=  0.079ms frontier=  0.030ms semisort=  0.099ms (keyed= 0.000ms group_by=  0.041ms per_group= 0.025ms)
[pe] round= 12 work=      256 frontier=      256 next=      128 consolidate=  0.065ms frontier=  0.020ms semisort=  0.054ms (keyed= 0.000ms group_by=  0.021ms per_group= 0.011ms)
[pe] round= 13 work=      128 frontier=      128 next=       64 consolidate=  0.031ms frontier=  0.013ms semisort=  0.033ms (keyed= 0.000ms group_by=  0.013ms per_group= 0.007ms)
[pe] round= 14 work=       64 frontier=       64 next=       32 consolidate=  0.016ms frontier=  0.007ms semisort=  0.024ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.005ms)
[pe] round= 15 work=       32 frontier=       32 next=       16 consolidate=  0.013ms frontier=  0.004ms semisort=  0.015ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.004ms)
