[synthetic_bench] cube n=105 d=4 classes=3742826 merges=105 ...
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  2.991ms frontier=  4.155ms semisort= 77.374ms (keyed= 0.000ms group_by= 45.976ms per_group=10.316ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=   888446 consolidate= 31.932ms frontier=  9.256ms semisort= 33.497ms (keyed= 0.000ms group_by= 13.970ms per_group= 4.485ms)
[pe] round=  2 work=   888446 frontier=   888446 next=   373844 consolidate= 15.568ms frontier=  5.285ms semisort= 13.487ms (keyed= 0.000ms group_by=  4.042ms per_group= 2.470ms)
[pe] round=  3 work=   373844 frontier=   373844 next=   121386 consolidate=  7.662ms frontier=  2.432ms semisort=  5.164ms (keyed= 0.000ms group_by=  1.441ms per_group= 0.832ms)
[pe] round=  4 work=   121386 frontier=   121386 next=    32768 consolidate=  2.702ms frontier=  0.976ms semisort= 13.594ms (keyed= 0.000ms group_by= 12.103ms per_group= 0.390ms)
[pe] round=  5 work=    32768 frontier=    32768 next=     8192 consolidate=  0.918ms frontier=  0.375ms semisort=  3.765ms (keyed= 0.000ms group_by=  3.264ms per_group= 0.130ms)
[pe] round=  6 work=     8192 frontier=     8192 next=     2048 consolidate=  0.594ms frontier=  0.426ms semisort=  0.968ms (keyed= 0.000ms group_by=  0.616ms per_group= 0.083ms)
[pe] round=  7 work=     2048 frontier=     2048 next=      512 consolidate=  0.160ms frontier=  0.115ms semisort=  0.357ms (keyed= 0.000ms group_by=  0.197ms per_group= 0.052ms)
[pe] round=  8 work=      512 frontier=      512 next=      128 consolidate=  0.107ms frontier=  0.057ms semisort=  0.138ms (keyed= 0.000ms group_by=  0.044ms per_group= 0.042ms)
[pe] round=  9 work=      128 frontier=      128 next=       32 consolidate=  0.061ms frontier=  0.038ms semisort=  0.071ms (keyed= 0.000ms group_by=  0.026ms per_group= 0.017ms)
[pe] round= 10 work=       32 frontier=       32 next=        8 consolidate=  0.039ms frontier=  0.007ms semisort=  0.014ms (keyed= 0.000ms group_by=  0.007ms per_group= 0.002ms)
[pe] round= 11 work=        8 frontier=        8 next=        2 consolidate=  0.015ms frontier=  0.003ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 12 work=        2 frontier=        0 next=        0 consolidate=  0.003ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  0.772ms frontier=  1.329ms semisort= 52.226ms (keyed= 0.000ms group_by= 22.321ms per_group= 9.456ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=   888446 consolidate= 30.676ms frontier=  9.281ms semisort= 26.295ms (keyed= 0.000ms group_by=  7.989ms per_group= 4.039ms)
[pe] round=  2 work=   888446 frontier=   888446 next=   373844 consolidate= 22.387ms frontier= 15.378ms semisort= 19.684ms (keyed= 0.000ms group_by=  3.711ms per_group= 8.526ms)
[pe] round=  3 work=   373844 frontier=   373844 next=   121386 consolidate=  7.802ms frontier=  2.399ms semisort= 11.027ms (keyed= 0.000ms group_by=  1.445ms per_group= 6.718ms)
[pe] round=  4 work=   121386 frontier=   121386 next=    32768 consolidate=  2.783ms frontier=  2.831ms semisort= 16.622ms (keyed= 0.000ms group_by= 13.375ms per_group= 0.384ms)
[pe] round=  5 work=    32768 frontier=    32768 next=     8192 consolidate=  0.992ms frontier=  0.364ms semisort=  4.010ms (keyed= 0.000ms group_by=  3.508ms per_group= 0.121ms)
[pe] round=  6 work=     8192 frontier=     8192 next=     2048 consolidate=  1.395ms frontier=  0.353ms semisort=  1.004ms (keyed= 0.000ms group_by=  0.654ms per_group= 0.070ms)
[pe] round=  7 work=     2048 frontier=     2048 next=      512 consolidate=  0.370ms frontier=  0.125ms semisort=  0.417ms (keyed= 0.000ms group_by=  0.235ms per_group= 0.048ms)
[pe] round=  8 work=      512 frontier=      512 next=      128 consolidate=  0.127ms frontier=  0.061ms semisort=  0.165ms (keyed= 0.000ms group_by=  0.062ms per_group= 0.046ms)
[pe] round=  9 work=      128 frontier=      128 next=       32 consolidate=  0.076ms frontier=  0.034ms semisort=  0.093ms (keyed= 0.000ms group_by=  0.027ms per_group= 0.025ms)
[pe] round= 10 work=       32 frontier=       32 next=        8 consolidate=  0.032ms frontier=  0.009ms semisort=  0.029ms (keyed= 0.000ms group_by=  0.012ms per_group= 0.005ms)
[pe] round= 11 work=        8 frontier=        8 next=        2 consolidate=  0.018ms frontier=  0.004ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.001ms)
[pe] round= 12 work=        2 frontier=        0 next=        0 consolidate=  0.004ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  0.777ms frontier=  1.309ms semisort= 49.934ms (keyed= 0.000ms group_by= 22.136ms per_group= 9.381ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=   888446 consolidate= 37.997ms frontier=  9.945ms semisort= 25.907ms (keyed= 0.000ms group_by=  8.272ms per_group= 4.112ms)
[pe] round=  2 work=   888446 frontier=   888446 next=   373844 consolidate= 17.915ms frontier=  6.909ms semisort= 13.227ms (keyed= 0.000ms group_by=  3.702ms per_group= 2.062ms)
[pe] round=  3 work=   373844 frontier=   373844 next=   121386 consolidate=  8.272ms frontier=  2.467ms semisort=  5.170ms (keyed= 0.000ms group_by=  1.466ms per_group= 0.742ms)
[pe] round=  4 work=   121386 frontier=   121386 next=    32768 consolidate=  2.779ms frontier=  0.876ms semisort= 15.129ms (keyed= 0.000ms group_by= 13.809ms per_group= 0.313ms)
[pe] round=  5 work=    32768 frontier=    32768 next=     8192 consolidate=  0.980ms frontier=  0.410ms semisort=  4.091ms (keyed= 0.000ms group_by=  3.594ms per_group= 0.122ms)
[pe] round=  6 work=     8192 frontier=     8192 next=     2048 consolidate=  1.459ms frontier=  0.362ms semisort=  1.005ms (keyed= 0.000ms group_by=  0.665ms per_group= 0.077ms)
[pe] round=  7 work=     2048 frontier=     2048 next=      512 consolidate=  0.392ms frontier=  0.123ms semisort=  0.350ms (keyed= 0.000ms group_by=  0.189ms per_group= 0.049ms)
[pe] round=  8 work=      512 frontier=      512 next=      128 consolidate=  0.147ms frontier=  0.062ms semisort=  0.152ms (keyed= 0.000ms group_by=  0.057ms per_group= 0.049ms)
[pe] round=  9 work=      128 frontier=      128 next=       32 consolidate=  0.090ms frontier=  0.029ms semisort=  0.087ms (keyed= 0.000ms group_by=  0.031ms per_group= 0.019ms)
[pe] round= 10 work=       32 frontier=       32 next=        8 consolidate=  0.036ms frontier=  0.015ms semisort=  0.021ms (keyed= 0.000ms group_by=  0.010ms per_group= 0.004ms)
[pe] round= 11 work=        8 frontier=        8 next=        2 consolidate=  0.019ms frontier=  0.003ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.001ms)
[pe] round= 12 work=        2 frontier=        0 next=        0 consolidate=  0.004ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  0.801ms frontier=  1.328ms semisort= 50.294ms (keyed= 0.000ms group_by= 21.599ms per_group= 9.123ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=   888446 consolidate= 34.764ms frontier= 10.928ms semisort= 26.334ms (keyed= 0.000ms group_by=  8.576ms per_group= 4.168ms)
[pe] round=  2 work=   888446 frontier=   888446 next=   373844 consolidate= 18.414ms frontier=  5.602ms semisort= 11.763ms (keyed= 0.000ms group_by=  3.178ms per_group= 1.762ms)
[pe] round=  3 work=   373844 frontier=   373844 next=   121386 consolidate=  7.903ms frontier=  2.318ms semisort=  5.282ms (keyed= 0.000ms group_by=  1.473ms per_group= 0.999ms)
[pe] round=  4 work=   121386 frontier=   121386 next=    32768 consolidate=  2.681ms frontier=  0.826ms semisort= 15.183ms (keyed= 0.000ms group_by= 13.817ms per_group= 0.361ms)
[pe] round=  5 work=    32768 frontier=    32768 next=     8192 consolidate=  0.926ms frontier=  0.397ms semisort=  3.909ms (keyed= 0.000ms group_by=  3.406ms per_group= 0.127ms)
[pe] round=  6 work=     8192 frontier=     8192 next=     2048 consolidate=  1.441ms frontier=  0.362ms semisort=  0.983ms (keyed= 0.000ms group_by=  0.666ms per_group= 0.059ms)
[pe] round=  7 work=     2048 frontier=     2048 next=      512 consolidate=  0.429ms frontier=  0.126ms semisort=  0.362ms (keyed= 0.000ms group_by=  0.205ms per_group= 0.047ms)
[pe] round=  8 work=      512 frontier=      512 next=      128 consolidate=  0.156ms frontier=  0.060ms semisort=  0.160ms (keyed= 0.000ms group_by=  0.059ms per_group= 0.050ms)
[pe] round=  9 work=      128 frontier=      128 next=       32 consolidate=  0.070ms frontier=  0.037ms semisort=  0.080ms (keyed= 0.000ms group_by=  0.032ms per_group= 0.016ms)
[pe] round= 10 work=       32 frontier=       32 next=        8 consolidate=  0.037ms frontier=  0.013ms semisort=  0.022ms (keyed= 0.000ms group_by=  0.011ms per_group= 0.004ms)
[pe] round= 11 work=        8 frontier=        8 next=        2 consolidate=  0.015ms frontier=  0.004ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.001ms)
[pe] round= 12 work=        2 frontier=        0 next=        0 consolidate=  0.004ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  7.826ms frontier=  3.625ms semisort= 59.079ms (keyed= 0.000ms group_by= 25.307ms per_group= 9.272ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=   888446 consolidate= 36.889ms frontier= 23.124ms semisort= 35.672ms (keyed= 0.000ms group_by=  9.287ms per_group= 4.038ms)
[pe] round=  2 work=   888446 frontier=   888446 next=   373844 consolidate= 18.207ms frontier=  5.475ms semisort= 11.415ms (keyed= 0.000ms group_by=  3.144ms per_group= 1.776ms)
[pe] round=  3 work=   373844 frontier=   373844 next=   121386 consolidate=  8.295ms frontier=  2.415ms semisort=  6.186ms (keyed= 0.000ms group_by=  1.513ms per_group= 0.722ms)
[pe] round=  4 work=   121386 frontier=   121386 next=    32768 consolidate=  3.018ms frontier=  1.065ms semisort= 15.424ms (keyed= 0.000ms group_by= 13.884ms per_group= 0.306ms)
[pe] round=  5 work=    32768 frontier=    32768 next=     8192 consolidate=  0.991ms frontier=  0.378ms semisort=  7.863ms (keyed= 0.000ms group_by=  3.485ms per_group= 0.126ms)
[pe] round=  6 work=     8192 frontier=     8192 next=     2048 consolidate=  1.429ms frontier=  0.829ms semisort=  1.136ms (keyed= 0.000ms group_by=  0.677ms per_group= 0.056ms)
[pe] round=  7 work=     2048 frontier=     2048 next=      512 consolidate=  0.375ms frontier=  0.125ms semisort=  0.435ms (keyed= 0.000ms group_by=  0.201ms per_group= 0.047ms)
[pe] round=  8 work=      512 frontier=      512 next=      128 consolidate=  0.148ms frontier=  0.052ms semisort=  0.157ms (keyed= 0.000ms group_by=  0.055ms per_group= 0.050ms)
