[synthetic_bench] cube n=105 d=2 classes=4630708 merges=105 ...
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  6.741ms frontier=  4.796ms semisort= 71.153ms (keyed= 0.000ms group_by= 39.695ms per_group=10.515ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=  1048576 consolidate= 32.877ms frontier=  9.644ms semisort= 33.783ms (keyed= 0.000ms group_by= 11.301ms per_group= 5.220ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   524288 consolidate= 18.783ms frontier=  7.124ms semisort= 16.377ms (keyed= 0.000ms group_by=  4.210ms per_group= 3.282ms)
[pe] round=  3 work=   524288 frontier=   524288 next=   262144 consolidate= 10.982ms frontier=  3.201ms semisort=  9.634ms (keyed= 0.001ms group_by=  2.414ms per_group= 1.472ms)
[pe] round=  4 work=   262144 frontier=   262144 next=   218098 consolidate=  5.867ms frontier=  1.944ms semisort=  5.731ms (keyed= 0.000ms group_by=  1.783ms per_group= 1.063ms)
[pe] round=  5 work=   218098 frontier=   218098 next=   131072 consolidate=  4.758ms frontier=  1.457ms semisort=  4.215ms (keyed= 0.000ms group_by=  1.295ms per_group= 0.794ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.842ms frontier=  0.962ms semisort=  2.784ms (keyed= 0.000ms group_by=  0.983ms per_group= 0.458ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.515ms frontier=  0.549ms semisort=  8.763ms (keyed= 0.000ms group_by=  7.810ms per_group= 0.269ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.896ms frontier=  0.362ms semisort=  3.952ms (keyed= 0.000ms group_by=  3.385ms per_group= 0.175ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.350ms frontier=  0.263ms semisort=  2.069ms (keyed= 0.000ms group_by=  1.690ms per_group= 0.133ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.417ms frontier=  0.353ms semisort=  1.063ms (keyed= 0.000ms group_by=  0.649ms per_group= 0.078ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.641ms frontier=  0.196ms semisort=  0.696ms (keyed= 0.000ms group_by=  0.370ms per_group= 0.125ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.277ms frontier=  0.117ms semisort=  0.384ms (keyed= 0.000ms group_by=  0.205ms per_group= 0.052ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.136ms frontier=  0.077ms semisort=  0.235ms (keyed= 0.000ms group_by=  0.092ms per_group= 0.052ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.117ms frontier=  0.055ms semisort=  0.172ms (keyed= 0.000ms group_by=  0.059ms per_group= 0.048ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.115ms frontier=  0.051ms semisort=  0.158ms (keyed= 0.000ms group_by=  0.047ms per_group= 0.050ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.068ms frontier=  0.035ms semisort=  0.117ms (keyed= 0.000ms group_by=  0.037ms per_group= 0.035ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.048ms frontier=  0.020ms semisort=  0.072ms (keyed= 0.000ms group_by=  0.026ms per_group= 0.021ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.040ms frontier=  0.014ms semisort=  0.036ms (keyed= 0.000ms group_by=  0.014ms per_group= 0.012ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.023ms frontier=  0.006ms semisort=  0.016ms (keyed= 0.000ms group_by=  0.008ms per_group= 0.003ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.016ms frontier=  0.004ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.007ms per_group= 0.002ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.007ms frontier=  0.002ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.004ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  0.837ms frontier=  1.357ms semisort= 53.023ms (keyed= 0.000ms group_by= 24.390ms per_group= 9.696ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=  1048576 consolidate= 36.480ms frontier=  9.851ms semisort= 27.943ms (keyed= 0.000ms group_by=  7.791ms per_group= 4.483ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   524288 consolidate= 20.216ms frontier=  9.086ms semisort= 21.134ms (keyed= 0.000ms group_by=  4.012ms per_group= 7.325ms)
[pe] round=  3 work=   524288 frontier=   524288 next=   262144 consolidate= 11.606ms frontier=  3.422ms semisort=  8.695ms (keyed= 0.000ms group_by=  2.348ms per_group= 1.505ms)
[pe] round=  4 work=   262144 frontier=   262144 next=   218098 consolidate=  6.236ms frontier=  2.015ms semisort=  5.618ms (keyed= 0.000ms group_by=  1.683ms per_group= 1.125ms)
[pe] round=  5 work=   218098 frontier=   218098 next=   131072 consolidate=  5.004ms frontier=  1.678ms semisort=  4.586ms (keyed= 0.000ms group_by=  1.811ms per_group= 0.807ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.953ms frontier=  1.217ms semisort=  2.673ms (keyed= 0.000ms group_by=  0.979ms per_group= 0.475ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.531ms frontier=  0.580ms semisort=  8.758ms (keyed= 0.000ms group_by=  7.804ms per_group= 0.281ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.892ms frontier=  0.384ms semisort=  3.895ms (keyed= 0.000ms group_by=  3.351ms per_group= 0.191ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.591ms frontier=  0.277ms semisort=  2.122ms (keyed= 0.000ms group_by=  1.738ms per_group= 0.126ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.422ms frontier=  0.357ms semisort=  1.069ms (keyed= 0.000ms group_by=  0.650ms per_group= 0.082ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.739ms frontier=  0.195ms semisort=  0.645ms (keyed= 0.000ms group_by=  0.376ms per_group= 0.067ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.358ms frontier=  0.109ms semisort=  0.391ms (keyed= 0.000ms group_by=  0.213ms per_group= 0.056ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.135ms frontier=  0.073ms semisort=  0.257ms (keyed= 0.000ms group_by=  0.106ms per_group= 0.052ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.114ms frontier=  0.052ms semisort=  0.182ms (keyed= 0.000ms group_by=  0.059ms per_group= 0.042ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.098ms frontier=  0.044ms semisort=  0.141ms (keyed= 0.000ms group_by=  0.039ms per_group= 0.040ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.064ms frontier=  0.035ms semisort=  0.106ms (keyed= 0.000ms group_by=  0.033ms per_group= 0.032ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.066ms frontier=  0.024ms semisort=  0.077ms (keyed= 0.000ms group_by=  0.027ms per_group= 0.026ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.038ms frontier=  0.014ms semisort=  0.038ms (keyed= 0.000ms group_by=  0.014ms per_group= 0.011ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.021ms frontier=  0.005ms semisort=  0.017ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.004ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.016ms frontier=  0.004ms semisort=  0.013ms (keyed= 0.000ms group_by=  0.007ms per_group= 0.002ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.008ms frontier=  0.002ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.004ms frontier=  0.002ms semisort=  0.000ms (break)
[pe] round=  0 work=      210 frontier=  6945750 next=  2315250 consolidate=  0.774ms frontier=  1.312ms semisort= 49.793ms (keyed= 0.000ms group_by= 22.422ms per_group= 9.229ms)
[pe] round=  1 work=  2315250 frontier=  2315250 next=  1048576 consolidate= 34.987ms frontier=  9.998ms semisort= 27.658ms (keyed= 0.000ms group_by=  8.023ms per_group= 4.529ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   524288 consolidate= 22.029ms frontier=  6.734ms semisort= 14.778ms (keyed= 0.000ms group_by=  4.060ms per_group= 2.426ms)
[pe] round=  3 work=   524288 frontier=   524288 next=   262144 consolidate= 11.117ms frontier=  3.121ms semisort=  8.277ms (keyed= 0.000ms group_by=  2.265ms per_group= 1.497ms)
[pe] round=  4 work=   262144 frontier=   262144 next=   218098 consolidate=  5.733ms frontier=  1.732ms semisort=  5.667ms (keyed= 0.000ms group_by=  1.796ms per_group= 1.085ms)
[pe] round=  5 work=   218098 frontier=   218098 next=   131072 consolidate=  6.962ms frontier=  1.533ms semisort=  3.984ms (keyed= 0.000ms group_by=  1.157ms per_group= 0.842ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.914ms frontier=  0.942ms semisort=  2.583ms (keyed= 0.000ms group_by=  0.947ms per_group= 0.446ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.563ms frontier=  0.544ms semisort=  8.728ms (keyed= 0.000ms group_by=  7.784ms per_group= 0.285ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.906ms frontier=  0.353ms semisort=  4.092ms (keyed= 0.000ms group_by=  3.526ms per_group= 0.190ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.694ms frontier=  0.272ms semisort=  2.039ms (keyed= 0.000ms group_by=  1.653ms per_group= 0.137ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.391ms frontier=  0.352ms semisort=  1.224ms (keyed= 0.000ms group_by=  0.679ms per_group= 0.214ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.721ms frontier=  0.189ms semisort=  0.612ms (keyed= 0.000ms group_by=  0.353ms per_group= 0.063ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.342ms frontier=  0.108ms semisort=  0.404ms (keyed= 0.000ms group_by=  0.226ms per_group= 0.055ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.228ms frontier=  0.070ms semisort=  0.252ms (keyed= 0.000ms group_by=  0.104ms per_group= 0.058ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.147ms frontier=  0.058ms semisort=  0.196ms (keyed= 0.000ms group_by=  0.060ms per_group= 0.058ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.118ms frontier=  0.042ms semisort=  0.128ms (keyed= 0.000ms group_by=  0.046ms per_group= 0.032ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.067ms frontier=  0.030ms semisort=  0.100ms (keyed= 0.000ms group_by=  0.026ms per_group= 0.037ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.042ms frontier=  0.021ms semisort=  0.057ms (keyed= 0.000ms group_by=  0.019ms per_group= 0.018ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.028ms frontier=  0.014ms semisort=  0.040ms (keyed= 0.000ms group_by=  0.012ms per_group= 0.014ms)
