[synthetic_bench] quintic n=16 d=2 classes=4194334 merges=16 ...
[pe] round=  0 work=       32 frontier= 10485760 next=  2097152 consolidate=  1.709ms frontier=  2.753ms semisort=189.116ms (keyed=12.335ms group_by= 59.021ms per_group=36.242ms)
[pe] round=  1 work=  2097152 frontier=  2097152 next=  1048576 consolidate= 80.821ms frontier= 18.076ms semisort= 62.366ms (keyed= 0.893ms group_by= 13.310ms per_group=11.934ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   524288 consolidate= 43.339ms frontier= 10.833ms semisort= 30.378ms (keyed= 0.428ms group_by=  7.804ms per_group= 6.152ms)
[pe] round=  3 work=   524288 frontier=   524288 next=   262144 consolidate= 23.074ms frontier=  6.041ms semisort= 15.557ms (keyed= 0.214ms group_by=  3.706ms per_group= 3.150ms)
[pe] round=  4 work=   262144 frontier=   262144 next=   131072 consolidate= 12.275ms frontier=  3.520ms semisort=  8.567ms (keyed= 0.128ms group_by=  2.166ms per_group= 1.757ms)
[pe] round=  5 work=   131072 frontier=   131072 next=    65536 consolidate=  6.943ms frontier=  1.797ms semisort=  4.370ms (keyed= 0.059ms group_by=  1.261ms per_group= 1.104ms)
[pe] round=  6 work=    65536 frontier=    65536 next=    32768 consolidate=  3.595ms frontier=  0.714ms semisort=  2.437ms (keyed= 0.077ms group_by=  0.654ms per_group= 0.469ms)
[pe] round=  7 work=    32768 frontier=    32768 next=    16384 consolidate=  1.853ms frontier=  0.414ms semisort=  1.285ms (keyed= 0.021ms group_by=  0.347ms per_group= 0.237ms)
[pe] round=  8 work=    16384 frontier=    16384 next=     8192 consolidate=  1.340ms frontier=  0.263ms semisort=  0.602ms (keyed= 0.012ms group_by=  0.124ms per_group= 0.140ms)
[pe] round=  9 work=     8192 frontier=     8192 next=     4096 consolidate=  0.603ms frontier=  0.296ms semisort=  0.597ms (keyed= 0.011ms group_by=  0.216ms per_group= 0.081ms)
[pe] round= 10 work=     4096 frontier=     4096 next=     2048 consolidate=  0.341ms frontier=  0.160ms semisort=  0.405ms (keyed= 0.006ms group_by=  0.119ms per_group= 0.038ms)
[pe] round= 11 work=     2048 frontier=     2048 next=     1024 consolidate=  0.177ms frontier=  0.097ms semisort=  0.322ms (keyed= 0.004ms group_by=  0.058ms per_group= 0.056ms)
[pe] round= 12 work=     1024 frontier=     1024 next=      512 consolidate=  0.074ms frontier=  0.042ms semisort=  0.122ms (keyed= 0.002ms group_by=  0.025ms per_group= 0.013ms)
[pe] round= 13 work=      512 frontier=      512 next=      256 consolidate=  0.053ms frontier=  0.020ms semisort=  0.043ms (keyed= 0.001ms group_by=  0.012ms per_group= 0.008ms)
[pe] round= 14 work=      256 frontier=      256 next=      128 consolidate=  0.032ms frontier=  0.009ms semisort=  0.025ms (keyed= 0.001ms group_by=  0.006ms per_group= 0.007ms)
[pe] round= 15 work=      128 frontier=      128 next=       64 consolidate=  0.012ms frontier=  0.005ms semisort=  0.013ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.004ms)
[pe] round= 16 work=       64 frontier=       64 next=       32 consolidate=  0.011ms frontier=  0.003ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 17 work=       32 frontier=       32 next=       16 consolidate=  0.006ms frontier=  0.002ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.001ms)
[pe] round= 18 work=       16 frontier=       16 next=        8 consolidate=  0.004ms frontier=  0.001ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 19 work=        8 frontier=        8 next=        4 consolidate=  0.002ms frontier=  0.001ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 20 work=        4 frontier=        4 next=        2 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 21 work=        2 frontier=        0 next=        0 consolidate=  0.001ms frontier=  0.000ms semisort=  0.000ms (break)
