[synthetic_bench] quartic n=38 d=2 classes=8340618 merges=38 ...
[pe] round=  0 work=       76 frontier= 16681088 next=  4170272 consolidate= 10.677ms frontier= 11.416ms semisort=344.332ms (keyed= 0.000ms group_by=230.485ms per_group=23.651ms)
[pe] round=  1 work=  4170272 frontier=  4170272 next=  2073120 consolidate= 58.357ms frontier= 19.875ms semisort= 58.187ms (keyed= 0.000ms group_by= 10.269ms per_group=13.451ms)
[pe] round=  2 work=  2073120 frontier=  2073120 next=  1048576 consolidate= 34.569ms frontier=  9.202ms semisort= 46.080ms (keyed= 0.000ms group_by= 16.287ms per_group= 9.052ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 20.019ms frontier= 13.311ms semisort= 20.733ms (keyed= 0.000ms group_by=  3.942ms per_group= 2.077ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 20.996ms frontier= 13.310ms semisort= 29.966ms (keyed= 0.000ms group_by=  2.358ms per_group=23.218ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  6.019ms frontier=  2.102ms semisort=  4.575ms (keyed= 0.000ms group_by=  1.411ms per_group= 0.738ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.908ms frontier=  0.860ms semisort=  2.374ms (keyed= 0.000ms group_by=  0.842ms per_group= 0.400ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.478ms frontier=  0.656ms semisort=  4.412ms (keyed= 0.000ms group_by=  3.454ms per_group= 0.297ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.928ms frontier=  0.364ms semisort=  2.255ms (keyed= 0.000ms group_by=  1.692ms per_group= 0.185ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.046ms frontier=  0.257ms semisort=  1.255ms (keyed= 0.000ms group_by=  0.827ms per_group= 0.140ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.084ms frontier=  0.304ms semisort=  0.813ms (keyed= 0.000ms group_by=  0.431ms per_group= 0.080ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.630ms frontier=  0.184ms semisort=  0.569ms (keyed= 0.000ms group_by=  0.296ms per_group= 0.074ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.335ms frontier=  0.127ms semisort=  0.333ms (keyed= 0.000ms group_by=  0.144ms per_group= 0.058ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.208ms frontier=  0.095ms semisort=  0.241ms (keyed= 0.000ms group_by=  0.072ms per_group= 0.069ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.133ms frontier=  0.072ms semisort=  0.168ms (keyed= 0.000ms group_by=  0.042ms per_group= 0.048ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.098ms frontier=  0.057ms semisort=  0.111ms (keyed= 0.000ms group_by=  0.032ms per_group= 0.029ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.064ms frontier=  0.037ms semisort=  0.070ms (keyed= 0.000ms group_by=  0.014ms per_group= 0.021ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.045ms frontier=  0.022ms semisort=  0.053ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.018ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.024ms frontier=  0.011ms semisort=  0.017ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.004ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.019ms frontier=  0.005ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.003ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.018ms frontier=  0.003ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.003ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=       76 frontier= 16681088 next=  4170272 consolidate=  1.881ms frontier=  4.228ms semisort=132.761ms (keyed= 0.000ms group_by= 48.420ms per_group=15.229ms)
[pe] round=  1 work=  4170272 frontier=  4170272 next=  2073120 consolidate= 47.233ms frontier= 16.290ms semisort= 46.290ms (keyed= 0.000ms group_by= 10.728ms per_group= 6.192ms)
[pe] round=  2 work=  2073120 frontier=  2073120 next=  1048576 consolidate= 32.234ms frontier= 10.154ms semisort= 23.263ms (keyed= 0.000ms group_by=  5.949ms per_group= 3.454ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 20.426ms frontier=  5.548ms semisort= 14.087ms (keyed= 0.000ms group_by=  3.963ms per_group= 2.158ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 10.596ms frontier=  3.531ms semisort=  7.333ms (keyed= 0.000ms group_by=  1.837ms per_group= 1.370ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  5.452ms frontier=  1.436ms semisort=  4.135ms (keyed= 0.000ms group_by=  1.123ms per_group= 0.729ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.818ms frontier=  0.801ms semisort=  2.319ms (keyed= 0.000ms group_by=  0.785ms per_group= 0.420ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.446ms frontier=  0.570ms semisort=  4.393ms (keyed= 0.000ms group_by=  3.463ms per_group= 0.291ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.884ms frontier=  0.373ms semisort=  2.220ms (keyed= 0.000ms group_by=  1.658ms per_group= 0.178ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.506ms frontier=  0.277ms semisort=  1.217ms (keyed= 0.000ms group_by=  0.824ms per_group= 0.126ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.291ms frontier=  0.333ms semisort=  0.824ms (keyed= 0.000ms group_by=  0.424ms per_group= 0.087ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.647ms frontier=  0.189ms semisort=  0.528ms (keyed= 0.000ms group_by=  0.268ms per_group= 0.067ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.385ms frontier=  0.136ms semisort=  0.339ms (keyed= 0.000ms group_by=  0.153ms per_group= 0.062ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.233ms frontier=  0.091ms semisort=  0.233ms (keyed= 0.000ms group_by=  0.071ms per_group= 0.057ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.121ms frontier=  0.069ms semisort=  0.153ms (keyed= 0.000ms group_by=  0.046ms per_group= 0.034ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.089ms frontier=  0.056ms semisort=  0.113ms (keyed= 0.000ms group_by=  0.028ms per_group= 0.033ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.055ms frontier=  0.035ms semisort=  0.059ms (keyed= 0.000ms group_by=  0.013ms per_group= 0.014ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.040ms frontier=  0.026ms semisort=  0.042ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.009ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.033ms frontier=  0.013ms semisort=  0.017ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.004ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.018ms frontier=  0.004ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.002ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.012ms frontier=  0.003ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=       76 frontier= 16681088 next=  4170272 consolidate=  2.101ms frontier=  3.559ms semisort=131.382ms (keyed= 0.000ms group_by= 47.834ms per_group=16.413ms)
[pe] round=  1 work=  4170272 frontier=  4170272 next=  2073120 consolidate= 52.093ms frontier= 16.059ms semisort= 45.783ms (keyed= 0.000ms group_by= 11.055ms per_group= 6.278ms)
[pe] round=  2 work=  2073120 frontier=  2073120 next=  1048576 consolidate= 38.892ms frontier=  9.123ms semisort= 24.383ms (keyed= 0.000ms group_by=  6.142ms per_group= 3.745ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 20.786ms frontier=  5.643ms semisort= 14.140ms (keyed= 0.000ms group_by=  3.849ms per_group= 2.285ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 10.854ms frontier=  3.002ms semisort=  7.513ms (keyed= 0.000ms group_by=  1.909ms per_group= 1.466ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  5.565ms frontier=  1.486ms semisort=  4.218ms (keyed= 0.000ms group_by=  1.216ms per_group= 0.734ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.762ms frontier=  0.813ms semisort=  2.221ms (keyed= 0.000ms group_by=  0.757ms per_group= 0.413ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.441ms frontier=  0.513ms semisort=  4.264ms (keyed= 0.000ms group_by=  3.373ms per_group= 0.280ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.839ms frontier=  0.365ms semisort=  2.396ms (keyed= 0.000ms group_by=  1.791ms per_group= 0.227ms)
