[synthetic_bench] cube n=120 d=2 classes=6912238 merges=120 ...
[pe] round=  0 work=      240 frontier= 10368000 next=  3456000 consolidate=  2.407ms frontier=  1.869ms semisort= 66.412ms (keyed= 0.000ms group_by= 24.883ms per_group=19.803ms)
[pe] round=  1 work=  3456000 frontier=  3456000 next=  1358848 consolidate= 52.676ms frontier=  8.833ms semisort= 34.817ms (keyed= 0.000ms group_by=  9.309ms per_group= 9.437ms)
[pe] round=  2 work=  1358848 frontier=  1358848 next=  1048576 consolidate= 26.834ms frontier=  6.493ms semisort= 20.073ms (keyed= 0.000ms group_by=  5.583ms per_group= 5.873ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 23.673ms frontier=  4.654ms semisort= 12.386ms (keyed= 0.000ms group_by=  2.997ms per_group= 3.328ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 12.113ms frontier=  3.089ms semisort=  6.149ms (keyed= 0.000ms group_by=  1.358ms per_group= 2.082ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  6.637ms frontier=  1.624ms semisort=  2.924ms (keyed= 0.000ms group_by=  0.677ms per_group= 0.891ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.818ms frontier=  0.861ms semisort=  1.638ms (keyed= 0.000ms group_by=  0.430ms per_group= 0.442ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.428ms frontier=  0.435ms semisort=  2.384ms (keyed= 0.000ms group_by=  1.787ms per_group= 0.270ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.850ms frontier=  0.296ms semisort=  1.214ms (keyed= 0.000ms group_by=  0.865ms per_group= 0.159ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.072ms frontier=  0.205ms semisort=  0.689ms (keyed= 0.000ms group_by=  0.456ms per_group= 0.094ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.556ms frontier=  0.231ms semisort=  0.459ms (keyed= 0.000ms group_by=  0.261ms per_group= 0.060ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.304ms frontier=  0.117ms semisort=  0.281ms (keyed= 0.000ms group_by=  0.153ms per_group= 0.050ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.171ms frontier=  0.108ms semisort=  0.162ms (keyed= 0.000ms group_by=  0.084ms per_group= 0.024ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.140ms frontier=  0.051ms semisort=  0.136ms (keyed= 0.000ms group_by=  0.062ms per_group= 0.035ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.077ms frontier=  0.030ms semisort=  0.057ms (keyed= 0.000ms group_by=  0.022ms per_group= 0.015ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.042ms frontier=  0.021ms semisort=  0.038ms (keyed= 0.000ms group_by=  0.015ms per_group= 0.011ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.023ms frontier=  0.012ms semisort=  0.021ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.007ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.022ms frontier=  0.005ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.003ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.012ms frontier=  0.004ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.007ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.003ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.001ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      240 frontier= 10368000 next=  3456000 consolidate=  0.397ms frontier=  0.782ms semisort= 59.676ms (keyed= 0.000ms group_by= 19.909ms per_group=18.909ms)
[pe] round=  1 work=  3456000 frontier=  3456000 next=  1358848 consolidate= 60.164ms frontier= 11.639ms semisort= 37.905ms (keyed= 0.000ms group_by= 12.725ms per_group= 8.953ms)
[pe] round=  2 work=  1358848 frontier=  1358848 next=  1048576 consolidate= 30.330ms frontier=  6.075ms semisort= 19.458ms (keyed= 0.000ms group_by=  4.874ms per_group= 6.035ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 26.347ms frontier=  4.334ms semisort= 12.264ms (keyed= 0.000ms group_by=  3.052ms per_group= 3.491ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 14.364ms frontier=  2.685ms semisort=  6.120ms (keyed= 0.000ms group_by=  1.486ms per_group= 1.945ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  7.023ms frontier=  1.615ms semisort=  3.019ms (keyed= 0.000ms group_by=  0.732ms per_group= 0.951ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  3.023ms frontier=  0.813ms semisort=  1.655ms (keyed= 0.000ms group_by=  0.526ms per_group= 0.443ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.555ms frontier=  0.437ms semisort=  2.352ms (keyed= 0.000ms group_by=  1.770ms per_group= 0.255ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.894ms frontier=  0.272ms semisort=  1.186ms (keyed= 0.000ms group_by=  0.832ms per_group= 0.159ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.076ms frontier=  0.255ms semisort=  0.762ms (keyed= 0.000ms group_by=  0.528ms per_group= 0.102ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.596ms frontier=  0.240ms semisort=  0.461ms (keyed= 0.000ms group_by=  0.270ms per_group= 0.057ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.376ms frontier=  0.120ms semisort=  0.289ms (keyed= 0.000ms group_by=  0.152ms per_group= 0.059ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.209ms frontier=  0.103ms semisort=  0.173ms (keyed= 0.000ms group_by=  0.091ms per_group= 0.028ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.155ms frontier=  0.042ms semisort=  0.106ms (keyed= 0.000ms group_by=  0.042ms per_group= 0.026ms)
