[synthetic_bench] cube n=130 d=2 classes=8788258 merges=130 ...
[pe] round=  0 work=      260 frontier= 13182000 next=  4394000 consolidate=  4.809ms frontier=  4.636ms semisort= 65.780ms (keyed= 0.000ms group_by= 41.509ms per_group=11.623ms)
[pe] round=  1 work=  4394000 frontier=  4394000 next=  2097152 consolidate= 20.732ms frontier=  6.052ms semisort= 36.257ms (keyed= 0.000ms group_by= 14.670ms per_group= 9.446ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1048576 consolidate= 14.494ms frontier=  6.472ms semisort= 15.651ms (keyed= 0.000ms group_by=  3.372ms per_group= 5.831ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate=  9.648ms frontier=  3.256ms semisort=  9.629ms (keyed= 0.000ms group_by=  1.579ms per_group= 3.999ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  4.920ms frontier=  1.527ms semisort=  5.693ms (keyed= 0.000ms group_by=  1.180ms per_group= 2.436ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   199696 consolidate=  2.682ms frontier=  1.004ms semisort=  3.573ms (keyed= 0.000ms group_by=  0.825ms per_group= 1.271ms)
[pe] round=  6 work=   199696 frontier=   199696 next=   131072 consolidate=  2.033ms frontier=  0.875ms semisort=  2.731ms (keyed= 0.000ms group_by=  0.746ms per_group= 0.940ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  1.409ms frontier=  0.634ms semisort=  1.698ms (keyed= 0.000ms group_by=  0.534ms per_group= 0.493ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  0.821ms frontier=  0.412ms semisort=  3.063ms (keyed= 0.000ms group_by=  2.392ms per_group= 0.272ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.567ms frontier=  0.325ms semisort=  1.662ms (keyed= 0.000ms group_by=  1.168ms per_group= 0.241ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.496ms frontier=  0.248ms semisort=  1.034ms (keyed= 0.000ms group_by=  0.679ms per_group= 0.160ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.702ms frontier=  0.270ms semisort=  0.631ms (keyed= 0.000ms group_by=  0.344ms per_group= 0.101ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.227ms frontier=  0.158ms semisort=  0.483ms (keyed= 0.000ms group_by=  0.271ms per_group= 0.073ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.191ms frontier=  0.105ms semisort=  0.302ms (keyed= 0.000ms group_by=  0.137ms per_group= 0.056ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.131ms frontier=  0.080ms semisort=  0.189ms (keyed= 0.000ms group_by=  0.077ms per_group= 0.047ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.087ms frontier=  0.052ms semisort=  0.138ms (keyed= 0.000ms group_by=  0.036ms per_group= 0.037ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.065ms frontier=  0.044ms semisort=  0.072ms (keyed= 0.000ms group_by=  0.026ms per_group= 0.018ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.048ms frontier=  0.029ms semisort=  0.055ms (keyed= 0.000ms group_by=  0.017ms per_group= 0.016ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.026ms frontier=  0.014ms semisort=  0.017ms (keyed= 0.000ms group_by=  0.007ms per_group= 0.005ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.043ms frontier=  0.006ms semisort=  0.011ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.003ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.010ms frontier=  0.003ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.004ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.002ms semisort=  0.000ms (break)
[pe] round=  0 work=      260 frontier= 13182000 next=  4394000 consolidate=  0.700ms frontier=  1.300ms semisort= 46.659ms (keyed= 0.000ms group_by= 24.690ms per_group=12.213ms)
[pe] round=  1 work=  4394000 frontier=  4394000 next=  2097152 consolidate= 22.388ms frontier=  5.389ms semisort= 26.624ms (keyed= 0.000ms group_by=  7.011ms per_group= 7.375ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1048576 consolidate= 14.314ms frontier=  4.518ms semisort= 14.069ms (keyed= 0.000ms group_by=  3.204ms per_group= 5.162ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 10.049ms frontier=  3.781ms semisort=  8.627ms (keyed= 0.000ms group_by=  1.675ms per_group= 3.131ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  5.049ms frontier=  1.607ms semisort=  5.121ms (keyed= 0.000ms group_by=  0.946ms per_group= 2.135ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   199696 consolidate=  2.616ms frontier=  0.963ms semisort=  3.284ms (keyed= 0.000ms group_by=  0.821ms per_group= 1.282ms)
[pe] round=  6 work=   199696 frontier=   199696 next=   131072 consolidate=  2.094ms frontier=  0.830ms semisort=  2.613ms (keyed= 0.000ms group_by=  0.546ms per_group= 1.026ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  1.484ms frontier=  0.615ms semisort=  1.902ms (keyed= 0.000ms group_by=  0.584ms per_group= 0.545ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  0.875ms frontier=  0.423ms semisort=  3.017ms (keyed= 0.000ms group_by=  2.375ms per_group= 0.269ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.606ms frontier=  0.305ms semisort=  1.613ms (keyed= 0.000ms group_by=  1.180ms per_group= 0.201ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.504ms frontier=  0.237ms semisort=  1.219ms (keyed= 0.000ms group_by=  0.682ms per_group= 0.321ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.725ms frontier=  0.309ms semisort=  0.642ms (keyed= 0.000ms group_by=  0.346ms per_group= 0.091ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.413ms frontier=  0.176ms semisort=  0.406ms (keyed= 0.000ms group_by=  0.215ms per_group= 0.073ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.237ms frontier=  0.108ms semisort=  0.302ms (keyed= 0.000ms group_by=  0.131ms per_group= 0.053ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.139ms frontier=  0.075ms semisort=  0.198ms (keyed= 0.000ms group_by=  0.066ms per_group= 0.048ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.081ms frontier=  0.063ms semisort=  0.111ms (keyed= 0.000ms group_by=  0.038ms per_group= 0.034ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.058ms frontier=  0.053ms semisort=  0.094ms (keyed= 0.000ms group_by=  0.026ms per_group= 0.028ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.036ms frontier=  0.036ms semisort=  0.044ms (keyed= 0.000ms group_by=  0.013ms per_group= 0.013ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.036ms frontier=  0.017ms semisort=  0.017ms (keyed= 0.000ms group_by=  0.007ms per_group= 0.005ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.025ms frontier=  0.011ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.003ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.012ms frontier=  0.003ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.005ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      260 frontier= 13182000 next=  4394000 consolidate=  0.714ms frontier=  1.419ms semisort= 47.315ms (keyed= 0.000ms group_by= 24.595ms per_group=11.481ms)
[pe] round=  1 work=  4394000 frontier=  4394000 next=  2097152 consolidate= 24.442ms frontier=  6.045ms semisort= 26.950ms (keyed= 0.000ms group_by=  7.019ms per_group= 7.671ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1048576 consolidate= 15.258ms frontier=  4.726ms semisort= 14.426ms (keyed= 0.000ms group_by=  3.226ms per_group= 4.840ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 10.536ms frontier=  2.858ms semisort=  8.818ms (keyed= 0.000ms group_by=  1.489ms per_group= 3.369ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  7.152ms frontier=  4.164ms semisort=  5.420ms (keyed= 0.000ms group_by=  0.925ms per_group= 2.111ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   199696 consolidate=  2.921ms frontier=  0.916ms semisort=  3.172ms (keyed= 0.000ms group_by=  0.819ms per_group= 1.223ms)
[pe] round=  6 work=   199696 frontier=   199696 next=   131072 consolidate=  2.066ms frontier=  1.016ms semisort=  2.488ms (keyed= 0.000ms group_by=  0.590ms per_group= 0.959ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  1.498ms frontier=  0.655ms semisort=  1.828ms (keyed= 0.000ms group_by=  0.609ms per_group= 0.515ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  0.908ms frontier=  0.411ms semisort=  3.445ms (keyed= 0.000ms group_by=  2.803ms per_group= 0.272ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.559ms frontier=  0.290ms semisort=  1.568ms (keyed= 0.000ms group_by=  1.116ms per_group= 0.218ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.509ms frontier=  0.233ms semisort=  1.142ms (keyed= 0.000ms group_by=  0.611ms per_group= 0.334ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.783ms frontier=  0.282ms semisort=  0.644ms (keyed= 0.000ms group_by=  0.343ms per_group= 0.092ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.402ms frontier=  0.163ms semisort=  0.486ms (keyed= 0.000ms group_by=  0.241ms per_group= 0.072ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.226ms frontier=  0.113ms semisort=  0.320ms (keyed= 0.000ms group_by=  0.137ms per_group= 0.054ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.170ms frontier=  0.069ms semisort=  0.248ms (keyed= 0.000ms group_by=  0.104ms per_group= 0.050ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.103ms frontier=  0.063ms semisort=  0.126ms (keyed= 0.000ms group_by=  0.036ms per_group= 0.044ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.076ms frontier=  0.039ms semisort=  0.086ms (keyed= 0.000ms group_by=  0.023ms per_group= 0.020ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.051ms frontier=  0.031ms semisort=  0.044ms (keyed= 0.000ms group_by=  0.016ms per_group= 0.015ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.035ms frontier=  0.025ms semisort=  0.016ms (keyed= 0.000ms group_by=  0.007ms per_group= 0.005ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.027ms frontier=  0.007ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.003ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.010ms frontier=  0.003ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.009ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      260 frontier= 13182000 next=  4394000 consolidate=  0.692ms frontier=  1.411ms semisort= 44.549ms (keyed= 0.000ms group_by= 22.525ms per_group=11.271ms)
[pe] round=  1 work=  4394000 frontier=  4394000 next=  2097152 consolidate= 23.288ms frontier=  5.843ms semisort= 27.767ms (keyed= 0.000ms group_by=  6.546ms per_group= 7.311ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1048576 consolidate= 16.315ms frontier=  3.936ms semisort= 13.420ms (keyed= 0.000ms group_by=  3.189ms per_group= 4.523ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate=  9.487ms frontier=  3.133ms semisort=  8.190ms (keyed= 0.000ms group_by=  1.475ms per_group= 3.002ms)
