[synthetic_bench] cube n=125 d=2 classes=7812748 merges=125 ...
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate=  3.909ms frontier=  3.613ms semisort= 55.727ms (keyed= 0.000ms group_by= 34.099ms per_group=11.406ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 18.732ms frontier=  6.066ms semisort= 26.190ms (keyed= 0.000ms group_by=  9.267ms per_group= 7.759ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 12.204ms frontier=  3.348ms semisort= 14.785ms (keyed= 0.000ms group_by=  4.908ms per_group= 4.649ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate=  9.141ms frontier=  2.805ms semisort=  7.710ms (keyed= 0.000ms group_by=  1.299ms per_group= 2.985ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  5.041ms frontier=  2.009ms semisort=  4.971ms (keyed= 0.000ms group_by=  1.003ms per_group= 2.465ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  2.724ms frontier=  0.954ms semisort=  3.095ms (keyed= 0.000ms group_by=  0.700ms per_group= 1.216ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  1.441ms frontier=  0.573ms semisort=  1.970ms (keyed= 0.000ms group_by=  0.675ms per_group= 0.527ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  0.893ms frontier=  0.440ms semisort=  2.969ms (keyed= 0.000ms group_by=  2.321ms per_group= 0.274ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.560ms frontier=  0.309ms semisort=  1.556ms (keyed= 0.000ms group_by=  1.069ms per_group= 0.212ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.374ms frontier=  0.253ms semisort=  1.023ms (keyed= 0.000ms group_by=  0.621ms per_group= 0.201ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.486ms frontier=  0.257ms semisort=  0.646ms (keyed= 0.000ms group_by=  0.345ms per_group= 0.090ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.415ms frontier=  0.178ms semisort=  0.511ms (keyed= 0.000ms group_by=  0.224ms per_group= 0.152ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.227ms frontier=  0.105ms semisort=  0.299ms (keyed= 0.000ms group_by=  0.134ms per_group= 0.047ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.134ms frontier=  0.072ms semisort=  0.191ms (keyed= 0.000ms group_by=  0.083ms per_group= 0.041ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.106ms frontier=  0.077ms semisort=  0.123ms (keyed= 0.000ms group_by=  0.039ms per_group= 0.034ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.057ms frontier=  0.051ms semisort=  0.114ms (keyed= 0.000ms group_by=  0.042ms per_group= 0.025ms)
