[synthetic_bench] cube n=120 d=2 classes=6912238 merges=120 ...
[pe] round=  0 work=      240 frontier= 10368000 next=  3456000 consolidate=  2.400ms frontier=  2.311ms semisort= 50.608ms (keyed= 0.000ms group_by= 22.234ms per_group=12.367ms)
[pe] round=  1 work=  3456000 frontier=  3456000 next=  1358848 consolidate= 29.465ms frontier=  6.472ms semisort= 26.064ms (keyed= 0.000ms group_by=  7.365ms per_group= 6.247ms)
[pe] round=  2 work=  1358848 frontier=  1358848 next=  1048576 consolidate= 18.033ms frontier=  4.337ms semisort= 15.808ms (keyed= 0.000ms group_by=  4.523ms per_group= 3.941ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 13.747ms frontier=  4.059ms semisort=  9.738ms (keyed= 0.000ms group_by=  2.319ms per_group= 2.470ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  7.662ms frontier=  2.180ms semisort=  5.329ms (keyed= 0.000ms group_by=  1.224ms per_group= 1.829ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  3.877ms frontier=  1.117ms semisort=  2.400ms (keyed= 0.000ms group_by=  0.560ms per_group= 0.687ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  1.772ms frontier=  0.602ms semisort=  1.300ms (keyed= 0.000ms group_by=  0.403ms per_group= 0.334ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  0.955ms frontier=  0.385ms semisort=  2.648ms (keyed= 0.000ms group_by=  2.024ms per_group= 0.210ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.555ms frontier=  0.249ms semisort=  1.302ms (keyed= 0.000ms group_by=  0.963ms per_group= 0.141ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  0.895ms frontier=  0.170ms semisort=  0.737ms (keyed= 0.000ms group_by=  0.512ms per_group= 0.088ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.422ms frontier=  0.210ms semisort=  0.503ms (keyed= 0.000ms group_by=  0.298ms per_group= 0.053ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.242ms frontier=  0.102ms semisort=  0.281ms (keyed= 0.000ms group_by=  0.151ms per_group= 0.042ms)
