[synthetic_bench] cube n=115 d=2 classes=6083728 merges=115 ...
[pe] round=  0 work=      230 frontier=  9125250 next=  3041750 consolidate=  1.224ms frontier=  1.623ms semisort= 58.993ms (keyed= 0.000ms group_by= 35.192ms per_group=10.853ms)
[pe] round=  1 work=  3041750 frontier=  3041750 next=  1048576 consolidate= 30.076ms frontier=  6.294ms semisort= 26.426ms (keyed= 0.000ms group_by=  9.885ms per_group= 5.283ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   944598 consolidate= 13.489ms frontier=  3.854ms semisort= 13.002ms (keyed= 0.000ms group_by=  3.471ms per_group= 3.028ms)
[pe] round=  3 work=   944598 frontier=   944598 next=   524288 consolidate= 12.180ms frontier=  3.293ms semisort=  9.442ms (keyed= 0.000ms group_by=  2.335ms per_group= 2.580ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  7.560ms frontier=  1.829ms semisort=  4.865ms (keyed= 0.000ms group_by=  1.120ms per_group= 1.405ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  3.696ms frontier=  1.045ms semisort=  2.392ms (keyed= 0.000ms group_by=  0.604ms per_group= 0.677ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  1.833ms frontier=  0.621ms semisort=  1.337ms (keyed= 0.000ms group_by=  0.355ms per_group= 0.324ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.122ms frontier=  0.452ms semisort=  2.610ms (keyed= 0.000ms group_by=  2.095ms per_group= 0.199ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.544ms frontier=  0.246ms semisort=  1.364ms (keyed= 0.000ms group_by=  1.025ms per_group= 0.144ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.190ms frontier=  0.185ms semisort=  0.802ms (keyed= 0.000ms group_by=  0.544ms per_group= 0.125ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.711ms frontier=  0.210ms semisort=  0.511ms (keyed= 0.000ms group_by=  0.288ms per_group= 0.071ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.363ms frontier=  0.112ms semisort=  0.312ms (keyed= 0.000ms group_by=  0.152ms per_group= 0.066ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.159ms frontier=  0.056ms semisort=  0.177ms (keyed= 0.000ms group_by=  0.087ms per_group= 0.030ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.114ms frontier=  0.052ms semisort=  0.108ms (keyed= 0.000ms group_by=  0.047ms per_group= 0.020ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.054ms frontier=  0.034ms semisort=  0.077ms (keyed= 0.000ms group_by=  0.031ms per_group= 0.017ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.033ms frontier=  0.023ms semisort=  0.054ms (keyed= 0.000ms group_by=  0.020ms per_group= 0.013ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.020ms frontier=  0.017ms semisort=  0.037ms (keyed= 0.000ms group_by=  0.012ms per_group= 0.015ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.019ms frontier=  0.009ms semisort=  0.013ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.003ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.010ms frontier=  0.003ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.007ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.005ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      230 frontier=  9125250 next=  3041750 consolidate=  0.371ms frontier=  1.524ms semisort= 39.386ms (keyed= 0.000ms group_by= 15.547ms per_group=10.552ms)
[pe] round=  1 work=  3041750 frontier=  3041750 next=  1048576 consolidate= 32.861ms frontier=  6.622ms semisort= 26.743ms (keyed= 0.000ms group_by= 10.169ms per_group= 5.130ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   944598 consolidate= 13.788ms frontier=  3.373ms semisort= 11.736ms (keyed= 0.000ms group_by=  3.088ms per_group= 3.059ms)
[pe] round=  3 work=   944598 frontier=   944598 next=   524288 consolidate= 12.363ms frontier=  3.194ms semisort=  8.961ms (keyed= 0.000ms group_by=  2.406ms per_group= 2.370ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  7.740ms frontier=  1.971ms semisort=  4.995ms (keyed= 0.000ms group_by=  1.070ms per_group= 1.445ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  3.904ms frontier=  1.267ms semisort=  2.584ms (keyed= 0.000ms group_by=  0.591ms per_group= 0.791ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.064ms frontier=  0.630ms semisort=  1.259ms (keyed= 0.000ms group_by=  0.415ms per_group= 0.327ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.114ms frontier=  0.397ms semisort=  2.532ms (keyed= 0.000ms group_by=  2.032ms per_group= 0.187ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.579ms frontier=  0.256ms semisort=  1.355ms (keyed= 0.000ms group_by=  1.019ms per_group= 0.139ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.277ms frontier=  0.178ms semisort=  0.759ms (keyed= 0.000ms group_by=  0.529ms per_group= 0.084ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.710ms frontier=  0.213ms semisort=  0.520ms (keyed= 0.000ms group_by=  0.293ms per_group= 0.069ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.362ms frontier=  0.106ms semisort=  0.282ms (keyed= 0.000ms group_by=  0.155ms per_group= 0.037ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.211ms frontier=  0.067ms semisort=  0.184ms (keyed= 0.000ms group_by=  0.093ms per_group= 0.031ms)
