[synthetic_bench] cube n=115 d=2 classes=6083728 merges=115 ...
[pe] round=  0 work=      230 frontier=  9125250 next=  3041750 consolidate=  1.151ms frontier=  1.179ms semisort= 68.235ms (keyed= 0.000ms group_by= 32.747ms per_group=17.079ms)
[pe] round=  1 work=  3041750 frontier=  3041750 next=  1048576 consolidate= 49.966ms frontier=  8.091ms semisort= 34.118ms (keyed= 0.000ms group_by= 11.736ms per_group= 7.227ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   944598 consolidate= 21.124ms frontier=  4.911ms semisort= 17.150ms (keyed= 0.000ms group_by=  4.424ms per_group= 4.887ms)
[pe] round=  3 work=   944598 frontier=   944598 next=   524288 consolidate= 21.583ms frontier=  4.466ms semisort= 11.502ms (keyed= 0.000ms group_by=  2.591ms per_group= 3.454ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 11.501ms frontier=  2.351ms semisort=  5.725ms (keyed= 0.000ms group_by=  1.412ms per_group= 1.791ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  5.485ms frontier=  1.569ms semisort=  3.060ms (keyed= 0.000ms group_by=  0.793ms per_group= 0.896ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.725ms frontier=  0.703ms semisort=  1.476ms (keyed= 0.000ms group_by=  0.408ms per_group= 0.452ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.397ms frontier=  0.487ms semisort=  2.500ms (keyed= 0.000ms group_by=  1.847ms per_group= 0.255ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.761ms frontier=  0.280ms semisort=  1.253ms (keyed= 0.000ms group_by=  0.896ms per_group= 0.161ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.000ms frontier=  0.214ms semisort=  0.695ms (keyed= 0.000ms group_by=  0.457ms per_group= 0.108ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.588ms frontier=  0.213ms semisort=  0.478ms (keyed= 0.000ms group_by=  0.272ms per_group= 0.061ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.293ms frontier=  0.117ms semisort=  0.277ms (keyed= 0.000ms group_by=  0.148ms per_group= 0.045ms)
