[synthetic_bench] cube n=135 d=2 classes=9841768 merges=135 ...
[pe] round=  0 work=      270 frontier= 14762250 next=  4920750 consolidate=  2.913ms frontier=  2.195ms semisort= 55.781ms (keyed= 0.000ms group_by= 30.508ms per_group=13.592ms)
[pe] round=  1 work=  4920750 frontier=  4920750 next=  2097152 consolidate= 29.142ms frontier=  7.265ms semisort= 36.209ms (keyed= 0.000ms group_by= 14.198ms per_group= 9.805ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1048576 consolidate= 16.578ms frontier=  5.051ms semisort= 16.935ms (keyed= 0.000ms group_by=  3.800ms per_group= 4.438ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   726446 consolidate= 10.724ms frontier=  3.129ms semisort=  9.865ms (keyed= 0.000ms group_by=  1.980ms per_group= 3.271ms)
[pe] round=  4 work=   726446 frontier=   726446 next=   524288 consolidate=  6.821ms frontier=  2.371ms semisort=  7.621ms (keyed= 0.000ms group_by=  1.374ms per_group= 3.386ms)
[pe] round=  5 work=   524288 frontier=   524288 next=   262144 consolidate=  5.199ms frontier=  1.532ms semisort=  5.194ms (keyed= 0.000ms group_by=  0.929ms per_group= 2.271ms)
[pe] round=  6 work=   262144 frontier=   262144 next=   131072 consolidate=  2.812ms frontier=  1.001ms semisort=  2.480ms (keyed= 0.000ms group_by=  0.705ms per_group= 0.897ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  1.426ms frontier=  0.603ms semisort=  1.462ms (keyed= 0.000ms group_by=  0.430ms per_group= 0.523ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  0.800ms frontier=  0.447ms semisort=  2.497ms (keyed= 0.000ms group_by=  1.877ms per_group= 0.296ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.532ms frontier=  0.251ms semisort=  1.371ms (keyed= 0.000ms group_by=  0.926ms per_group= 0.223ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.272ms frontier=  0.208ms semisort=  0.782ms (keyed= 0.000ms group_by=  0.496ms per_group= 0.121ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.648ms frontier=  0.219ms semisort=  0.512ms (keyed= 0.000ms group_by=  0.268ms per_group= 0.074ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.367ms frontier=  0.131ms semisort=  0.335ms (keyed= 0.000ms group_by=  0.176ms per_group= 0.046ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.186ms frontier=  0.090ms semisort=  0.220ms (keyed= 0.000ms group_by=  0.106ms per_group= 0.042ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.112ms frontier=  0.050ms semisort=  0.137ms (keyed= 0.000ms group_by=  0.056ms per_group= 0.032ms)
[pe] round= 15 work=      512 frontier=      512 next=      256 consolidate=  0.077ms frontier=  0.047ms semisort=  0.086ms (keyed= 0.000ms group_by=  0.028ms per_group= 0.021ms)
[pe] round= 16 work=      256 frontier=      256 next=      128 consolidate=  0.036ms frontier=  0.029ms semisort=  0.059ms (keyed= 0.000ms group_by=  0.019ms per_group= 0.022ms)
[pe] round= 17 work=      128 frontier=      128 next=       64 consolidate=  0.032ms frontier=  0.025ms semisort=  0.037ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.016ms)
[pe] round= 18 work=       64 frontier=       64 next=       32 consolidate=  0.024ms frontier=  0.008ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.003ms)
[pe] round= 19 work=       32 frontier=       32 next=       16 consolidate=  0.016ms frontier=  0.004ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.002ms)
[pe] round= 20 work=       16 frontier=       16 next=        8 consolidate=  0.010ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 21 work=        8 frontier=        8 next=        4 consolidate=  0.003ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 23 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
