[synthetic_bench] cube n=125 d=2 classes=7812748 merges=125 ...
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate=  1.579ms frontier=  1.373ms semisort= 59.735ms (keyed= 0.000ms group_by= 26.226ms per_group=14.835ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 38.339ms frontier=  9.012ms semisort= 32.317ms (keyed= 0.000ms group_by= 10.282ms per_group= 7.618ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 21.126ms frontier=  4.923ms semisort= 18.579ms (keyed= 0.000ms group_by=  5.353ms per_group= 4.483ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 18.983ms frontier=  3.817ms semisort= 10.375ms (keyed= 0.000ms group_by=  2.392ms per_group= 2.637ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  8.679ms frontier=  2.241ms semisort=  5.385ms (keyed= 0.000ms group_by=  1.216ms per_group= 1.753ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  3.764ms frontier=  1.110ms semisort=  2.580ms (keyed= 0.000ms group_by=  0.652ms per_group= 0.619ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  1.860ms frontier=  0.601ms semisort=  1.338ms (keyed= 0.000ms group_by=  0.425ms per_group= 0.338ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  0.965ms frontier=  0.372ms semisort=  2.574ms (keyed= 0.000ms group_by=  2.063ms per_group= 0.191ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.586ms frontier=  0.261ms semisort=  1.376ms (keyed= 0.000ms group_by=  1.034ms per_group= 0.141ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.107ms frontier=  0.174ms semisort=  0.747ms (keyed= 0.000ms group_by=  0.513ms per_group= 0.090ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.616ms frontier=  0.209ms semisort=  0.518ms (keyed= 0.000ms group_by=  0.289ms per_group= 0.071ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.371ms frontier=  0.157ms semisort=  0.317ms (keyed= 0.000ms group_by=  0.155ms per_group= 0.070ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.181ms frontier=  0.073ms semisort=  0.179ms (keyed= 0.000ms group_by=  0.089ms per_group= 0.031ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.120ms frontier=  0.056ms semisort=  0.104ms (keyed= 0.000ms group_by=  0.046ms per_group= 0.020ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.054ms frontier=  0.036ms semisort=  0.084ms (keyed= 0.000ms group_by=  0.031ms per_group= 0.022ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.036ms frontier=  0.024ms semisort=  0.052ms (keyed= 0.000ms group_by=  0.019ms per_group= 0.015ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.024ms frontier=  0.022ms semisort=  0.033ms (keyed= 0.000ms group_by=  0.011ms per_group= 0.011ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.017ms frontier=  0.006ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.006ms per_group= 0.003ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.011ms frontier=  0.003ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.002ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.008ms frontier=  0.002ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.004ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate=  0.435ms frontier=  1.055ms semisort= 52.909ms (keyed= 0.000ms group_by= 21.169ms per_group=14.232ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 39.294ms frontier=  9.476ms semisort= 31.397ms (keyed= 0.000ms group_by= 10.181ms per_group= 7.047ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 21.420ms frontier=  5.831ms semisort= 17.390ms (keyed= 0.000ms group_by=  4.943ms per_group= 4.334ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 16.500ms frontier=  3.923ms semisort= 10.178ms (keyed= 0.000ms group_by=  2.335ms per_group= 2.467ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  7.893ms frontier=  2.323ms semisort=  5.680ms (keyed= 0.000ms group_by=  1.323ms per_group= 1.863ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  4.330ms frontier=  1.106ms semisort=  2.570ms (keyed= 0.000ms group_by=  0.685ms per_group= 0.615ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.125ms frontier=  0.611ms semisort=  1.405ms (keyed= 0.000ms group_by=  0.480ms per_group= 0.334ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.182ms frontier=  0.389ms semisort=  2.696ms (keyed= 0.000ms group_by=  2.163ms per_group= 0.198ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.623ms frontier=  0.254ms semisort=  1.412ms (keyed= 0.000ms group_by=  1.066ms per_group= 0.143ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.340ms frontier=  0.178ms semisort=  0.761ms (keyed= 0.000ms group_by=  0.518ms per_group= 0.101ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.720ms frontier=  0.212ms semisort=  0.524ms (keyed= 0.000ms group_by=  0.301ms per_group= 0.057ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.376ms frontier=  0.105ms semisort=  0.292ms (keyed= 0.000ms group_by=  0.157ms per_group= 0.042ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.222ms frontier=  0.067ms semisort=  0.185ms (keyed= 0.000ms group_by=  0.093ms per_group= 0.028ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.108ms frontier=  0.055ms semisort=  0.121ms (keyed= 0.000ms group_by=  0.048ms per_group= 0.027ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.058ms frontier=  0.040ms semisort=  0.072ms (keyed= 0.000ms group_by=  0.027ms per_group= 0.018ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.032ms frontier=  0.028ms semisort=  0.053ms (keyed= 0.000ms group_by=  0.020ms per_group= 0.013ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.024ms frontier=  0.017ms semisort=  0.032ms (keyed= 0.000ms group_by=  0.011ms per_group= 0.010ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.018ms frontier=  0.009ms semisort=  0.015ms (keyed= 0.000ms group_by=  0.007ms per_group= 0.004ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.012ms frontier=  0.004ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.002ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.008ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.003ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate=  0.405ms frontier=  1.204ms semisort= 52.853ms (keyed= 0.000ms group_by= 20.718ms per_group=14.111ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 42.198ms frontier= 10.331ms semisort= 30.931ms (keyed= 0.000ms group_by=  8.901ms per_group= 7.366ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 22.738ms frontier=  5.752ms semisort= 17.763ms (keyed= 0.000ms group_by=  4.756ms per_group= 4.434ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 16.165ms frontier=  3.577ms semisort= 10.121ms (keyed= 0.000ms group_by=  2.372ms per_group= 2.758ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  8.276ms frontier=  2.360ms semisort=  5.273ms (keyed= 0.000ms group_by=  1.232ms per_group= 1.641ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  4.376ms frontier=  1.068ms semisort=  2.435ms (keyed= 0.000ms group_by=  0.613ms per_group= 0.663ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.317ms frontier=  0.622ms semisort=  1.455ms (keyed= 0.000ms group_by=  0.452ms per_group= 0.330ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.102ms frontier=  0.390ms semisort=  2.616ms (keyed= 0.000ms group_by=  2.088ms per_group= 0.207ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.629ms frontier=  0.267ms semisort=  1.361ms (keyed= 0.000ms group_by=  1.018ms per_group= 0.143ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.391ms frontier=  0.176ms semisort=  0.755ms (keyed= 0.000ms group_by=  0.532ms per_group= 0.091ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.731ms frontier=  0.209ms semisort=  0.502ms (keyed= 0.000ms group_by=  0.290ms per_group= 0.059ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.398ms frontier=  0.105ms semisort=  0.300ms (keyed= 0.000ms group_by=  0.159ms per_group= 0.044ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.223ms frontier=  0.078ms semisort=  0.180ms (keyed= 0.000ms group_by=  0.087ms per_group= 0.032ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.114ms frontier=  0.051ms semisort=  0.120ms (keyed= 0.000ms group_by=  0.049ms per_group= 0.028ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.060ms frontier=  0.035ms semisort=  0.078ms (keyed= 0.000ms group_by=  0.030ms per_group= 0.019ms)
