[synthetic_bench] cube n=120 d=2 classes=6912238 merges=120 ...
[pe] round=  0 work=      240 frontier= 10368000 next=  3456000 consolidate=  5.336ms frontier=  3.213ms semisort= 47.611ms (keyed= 0.000ms group_by= 27.700ms per_group=11.523ms)
[pe] round=  1 work=  3456000 frontier=  3456000 next=  1358848 consolidate= 18.142ms frontier=  3.787ms semisort= 20.429ms (keyed= 0.000ms group_by=  5.316ms per_group= 5.878ms)
[pe] round=  2 work=  1358848 frontier=  1358848 next=  1048576 consolidate= 11.359ms frontier=  4.595ms semisort= 13.299ms (keyed= 0.000ms group_by=  4.063ms per_group= 4.100ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate=  8.163ms frontier=  2.974ms semisort=  7.604ms (keyed= 0.000ms group_by=  1.379ms per_group= 2.758ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  4.589ms frontier=  2.304ms semisort=  5.159ms (keyed= 0.000ms group_by=  1.041ms per_group= 2.429ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  2.606ms frontier=  0.839ms semisort=  2.785ms (keyed= 0.000ms group_by=  0.677ms per_group= 1.130ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  1.389ms frontier=  0.605ms semisort=  1.702ms (keyed= 0.000ms group_by=  0.495ms per_group= 0.595ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  0.852ms frontier=  0.440ms semisort=  3.108ms (keyed= 0.000ms group_by=  2.434ms per_group= 0.262ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.581ms frontier=  0.271ms semisort=  1.577ms (keyed= 0.000ms group_by=  1.087ms per_group= 0.226ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  0.930ms frontier=  0.482ms semisort=  1.168ms (keyed= 0.000ms group_by=  0.640ms per_group= 0.326ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.565ms frontier=  0.233ms semisort=  0.629ms (keyed= 0.000ms group_by=  0.333ms per_group= 0.109ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.387ms frontier=  0.140ms semisort=  0.395ms (keyed= 0.000ms group_by=  0.222ms per_group= 0.050ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.243ms frontier=  0.086ms semisort=  0.320ms (keyed= 0.000ms group_by=  0.149ms per_group= 0.077ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.125ms frontier=  0.056ms semisort=  0.176ms (keyed= 0.000ms group_by=  0.064ms per_group= 0.047ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.098ms frontier=  0.057ms semisort=  0.136ms (keyed= 0.000ms group_by=  0.043ms per_group= 0.038ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.057ms frontier=  0.043ms semisort=  0.102ms (keyed= 0.000ms group_by=  0.023ms per_group= 0.022ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.037ms frontier=  0.030ms semisort=  0.033ms (keyed= 0.000ms group_by=  0.011ms per_group= 0.012ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.028ms frontier=  0.014ms semisort=  0.017ms (keyed= 0.000ms group_by=  0.007ms per_group= 0.004ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.021ms frontier=  0.006ms semisort=  0.011ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.002ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.016ms frontier=  0.004ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.005ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.002ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      240 frontier= 10368000 next=  3456000 consolidate=  0.622ms frontier=  1.187ms semisort= 31.606ms (keyed= 0.000ms group_by= 12.856ms per_group=10.227ms)
[pe] round=  1 work=  3456000 frontier=  3456000 next=  1358848 consolidate= 17.089ms frontier=  3.958ms semisort= 16.695ms (keyed= 0.000ms group_by=  4.292ms per_group= 4.841ms)
[pe] round=  2 work=  1358848 frontier=  1358848 next=  1048576 consolidate= 10.918ms frontier=  3.582ms semisort=  9.967ms (keyed= 0.000ms group_by=  1.602ms per_group= 3.499ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate=  8.926ms frontier=  2.712ms semisort=  7.376ms (keyed= 0.000ms group_by=  1.355ms per_group= 2.786ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  4.860ms frontier=  1.510ms semisort=  5.394ms (keyed= 0.000ms group_by=  1.051ms per_group= 2.014ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  3.450ms frontier=  0.833ms semisort=  2.834ms (keyed= 0.000ms group_by=  0.671ms per_group= 1.178ms)
