[synthetic_bench] cube n=135 d=2 classes=9841768 merges=135 ...
[pe] round=  0 work=      270 frontier= 14762250 next=  4920750 consolidate=  1.602ms frontier=  2.114ms semisort= 56.439ms (keyed= 0.000ms group_by= 23.557ms per_group=17.082ms)
[pe] round=  1 work=  4920750 frontier=  4920750 next=  2097152 consolidate= 45.122ms frontier=  9.003ms semisort= 38.893ms (keyed= 0.000ms group_by= 14.651ms per_group= 9.002ms)
[pe] round=  2 work=  2097152 frontier=  2097152 next=  1048576 consolidate= 23.826ms frontier=  5.772ms semisort= 19.575ms (keyed= 0.000ms group_by=  5.744ms per_group= 4.412ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   726446 consolidate= 14.436ms frontier=  4.097ms semisort= 11.085ms (keyed= 0.000ms group_by=  2.499ms per_group= 3.044ms)
[pe] round=  4 work=   726446 frontier=   726446 next=   524288 consolidate=  9.332ms frontier=  2.458ms semisort=  8.160ms (keyed= 0.000ms group_by=  1.523ms per_group= 2.787ms)
[pe] round=  5 work=   524288 frontier=   524288 next=   262144 consolidate=  6.866ms frontier=  2.187ms semisort=  4.701ms (keyed= 0.000ms group_by=  1.033ms per_group= 1.711ms)
[pe] round=  6 work=   262144 frontier=   262144 next=   131072 consolidate=  3.622ms frontier=  1.061ms semisort=  2.493ms (keyed= 0.000ms group_by=  0.649ms per_group= 0.729ms)
[pe] round=  7 work=   131072 frontier=   131072 next=    65536 consolidate=  1.865ms frontier=  0.578ms semisort=  1.370ms (keyed= 0.000ms group_by=  0.395ms per_group= 0.407ms)
[pe] round=  8 work=    65536 frontier=    65536 next=    32768 consolidate=  1.048ms frontier=  0.391ms semisort=  2.456ms (keyed= 0.000ms group_by=  1.914ms per_group= 0.252ms)
[pe] round=  9 work=    32768 frontier=    32768 next=    16384 consolidate=  0.615ms frontier=  0.286ms semisort=  1.277ms (keyed= 0.000ms group_by=  0.929ms per_group= 0.161ms)
[pe] round= 10 work=    16384 frontier=    16384 next=     8192 consolidate=  1.062ms frontier=  0.196ms semisort=  0.743ms (keyed= 0.000ms group_by=  0.495ms per_group= 0.107ms)
[pe] round= 11 work=     8192 frontier=     8192 next=     4096 consolidate=  0.505ms frontier=  0.201ms semisort=  0.456ms (keyed= 0.000ms group_by=  0.248ms per_group= 0.059ms)
[pe] round= 12 work=     4096 frontier=     4096 next=     2048 consolidate=  0.289ms frontier=  0.139ms semisort=  0.291ms (keyed= 0.000ms group_by=  0.160ms per_group= 0.041ms)
[pe] round= 13 work=     2048 frontier=     2048 next=     1024 consolidate=  0.186ms frontier=  0.063ms semisort=  0.183ms (keyed= 0.000ms group_by=  0.091ms per_group= 0.031ms)
[pe] round= 14 work=     1024 frontier=     1024 next=      512 consolidate=  0.105ms frontier=  0.048ms semisort=  0.116ms (keyed= 0.000ms group_by=  0.047ms per_group= 0.023ms)
