[synthetic_bench] cube n=125 d=2 classes=7812748 merges=125 ...
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate=  2.414ms frontier=  3.135ms semisort= 45.871ms (keyed= 0.000ms group_by= 25.168ms per_group=10.451ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 23.685ms frontier=  7.164ms semisort= 25.683ms (keyed= 0.000ms group_by=  9.120ms per_group= 7.632ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 16.927ms frontier=  4.256ms semisort= 14.557ms (keyed= 0.000ms group_by=  4.645ms per_group= 4.505ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 13.854ms frontier=  3.443ms semisort=  8.087ms (keyed= 0.000ms group_by=  1.449ms per_group= 3.073ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  5.692ms frontier=  2.201ms semisort=  5.116ms (keyed= 0.000ms group_by=  1.043ms per_group= 2.328ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  2.847ms frontier=  1.038ms semisort=  2.751ms (keyed= 0.000ms group_by=  0.582ms per_group= 1.140ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  1.526ms frontier=  0.642ms semisort=  1.505ms (keyed= 0.000ms group_by=  0.486ms per_group= 0.526ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  0.886ms frontier=  0.433ms semisort=  2.965ms (keyed= 0.000ms group_by=  2.366ms per_group= 0.255ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.586ms frontier=  0.285ms semisort=  1.577ms (keyed= 0.000ms group_by=  1.105ms per_group= 0.222ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.363ms frontier=  0.223ms semisort=  0.971ms (keyed= 0.000ms group_by=  0.578ms per_group= 0.207ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.741ms frontier=  0.216ms semisort=  0.605ms (keyed= 0.000ms group_by=  0.328ms per_group= 0.086ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.409ms frontier=  0.180ms semisort=  0.457ms (keyed= 0.000ms group_by=  0.201ms per_group= 0.126ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.197ms frontier=  0.096ms semisort=  0.247ms (keyed= 0.000ms group_by=  0.113ms per_group= 0.034ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.150ms frontier=  0.079ms semisort=  0.170ms (keyed= 0.000ms group_by=  0.064ms per_group= 0.037ms)
