[synthetic_bench] cube n=110 d=2 classes=5324218 merges=110 ...
[pe] round=  0 work=      220 frontier=  7986000 next=  2662000 consolidate=  1.013ms frontier=  1.100ms semisort= 52.565ms (keyed= 0.000ms group_by= 19.557ms per_group=15.764ms)
[pe] round=  1 work=  2662000 frontier=  2662000 next=  1048576 consolidate= 41.864ms frontier=  6.573ms semisort= 29.547ms (keyed= 0.000ms group_by= 10.209ms per_group= 6.859ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   564848 consolidate= 20.478ms frontier=  4.959ms semisort= 15.088ms (keyed= 0.000ms group_by=  4.753ms per_group= 3.495ms)
[pe] round=  3 work=   564848 frontier=   564848 next=   524288 consolidate= 11.234ms frontier=  2.458ms semisort=  7.805ms (keyed= 0.000ms group_by=  1.582ms per_group= 2.781ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 10.269ms frontier=  2.170ms semisort=  5.509ms (keyed= 0.000ms group_by=  1.381ms per_group= 1.656ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  5.927ms frontier=  1.459ms semisort=  2.794ms (keyed= 0.000ms group_by=  0.716ms per_group= 0.870ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.608ms frontier=  0.753ms semisort=  1.473ms (keyed= 0.000ms group_by=  0.414ms per_group= 0.434ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.374ms frontier=  0.473ms semisort=  2.374ms (keyed= 0.000ms group_by=  1.755ms per_group= 0.239ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.802ms frontier=  0.278ms semisort=  1.228ms (keyed= 0.000ms group_by=  0.896ms per_group= 0.149ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  0.945ms frontier=  0.193ms semisort=  0.676ms (keyed= 0.000ms group_by=  0.462ms per_group= 0.088ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.534ms frontier=  0.236ms semisort=  0.471ms (keyed= 0.000ms group_by=  0.265ms per_group= 0.068ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.280ms frontier=  0.106ms semisort=  0.278ms (keyed= 0.000ms group_by=  0.145ms per_group= 0.054ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.150ms frontier=  0.104ms semisort=  0.161ms (keyed= 0.000ms group_by=  0.086ms per_group= 0.027ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.132ms frontier=  0.052ms semisort=  0.139ms (keyed= 0.000ms group_by=  0.060ms per_group= 0.035ms)
[pe] round= 14 work=      512 frontier=      512 next=      256 consolidate=  0.072ms frontier=  0.030ms semisort=  0.061ms (keyed= 0.000ms group_by=  0.023ms per_group= 0.019ms)
[pe] round= 15 work=      256 frontier=      256 next=      128 consolidate=  0.038ms frontier=  0.018ms semisort=  0.039ms (keyed= 0.000ms group_by=  0.015ms per_group= 0.010ms)
[pe] round= 16 work=      128 frontier=      128 next=       64 consolidate=  0.028ms frontier=  0.010ms semisort=  0.021ms (keyed= 0.000ms group_by=  0.008ms per_group= 0.007ms)
[pe] round= 17 work=       64 frontier=       64 next=       32 consolidate=  0.015ms frontier=  0.006ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.003ms)
[pe] round= 18 work=       32 frontier=       32 next=       16 consolidate=  0.013ms frontier=  0.003ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 19 work=       16 frontier=       16 next=        8 consolidate=  0.007ms frontier=  0.002ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 20 work=        8 frontier=        8 next=        4 consolidate=  0.003ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 21 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 22 work=        2 frontier=        0 next=        0 consolidate=  0.001ms frontier=  0.001ms semisort=  0.000ms (break)
