[synthetic_bench] cube n=125 d=2 classes=7812748 merges=125 ...
[pe] round=  0 work=      250 frontier= 11718750 next=  3906250 consolidate= 17.359ms frontier= 10.805ms semisort=178.885ms (keyed= 0.000ms group_by= 92.401ms per_group=20.291ms)
[pe] round=  1 work=  3906250 frontier=  3906250 next=  1809098 consolidate= 65.593ms frontier= 20.816ms semisort= 77.992ms (keyed= 0.000ms group_by= 24.027ms per_group=18.645ms)
[pe] round=  2 work=  1809098 frontier=  1809098 next=  1048576 consolidate= 32.008ms frontier=  8.376ms semisort= 47.854ms (keyed= 0.000ms group_by= 16.998ms per_group= 9.944ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 19.646ms frontier=  7.261ms semisort= 14.365ms (keyed= 0.000ms group_by=  3.471ms per_group= 2.170ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 13.483ms frontier= 10.925ms semisort= 26.416ms (keyed= 0.000ms group_by=  2.261ms per_group=19.446ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  5.738ms frontier=  1.742ms semisort=  4.261ms (keyed= 0.000ms group_by=  1.074ms per_group= 0.741ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.791ms frontier=  0.872ms semisort=  2.258ms (keyed= 0.000ms group_by=  0.773ms per_group= 0.405ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.360ms frontier=  0.631ms semisort=  4.399ms (keyed= 0.000ms group_by=  3.393ms per_group= 0.274ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.840ms frontier=  0.387ms semisort=  2.261ms (keyed= 0.000ms group_by=  1.673ms per_group= 0.195ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.347ms frontier=  0.255ms semisort=  1.246ms (keyed= 0.000ms group_by=  0.831ms per_group= 0.133ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.250ms frontier=  0.295ms semisort=  0.826ms (keyed= 0.000ms group_by=  0.428ms per_group= 0.092ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.624ms frontier=  0.212ms semisort=  0.573ms (keyed= 0.000ms group_by=  0.250ms per_group= 0.118ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.348ms frontier=  0.127ms semisort=  0.318ms (keyed= 0.000ms group_by=  0.145ms per_group= 0.052ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.196ms frontier=  0.092ms semisort=  0.231ms (keyed= 0.000ms group_by=  0.070ms per_group= 0.066ms)
