[gates_bench] ./miter-cc-benchmarks/hwmcc12_with_not/6s163-ands-opt.gates ...
  literals=5133510  NOT=2412539  gates=6042399  total_classes=13588448  read=0.076s parse=0.329s build=0.724s
[pe] round=  0 work= 13507445 frontier=  7639846 next=    15676 consolidate=2376.303ms frontier=254.926ms semisort=611.907ms (keyed=108.441ms group_by= 16.149ms per_group=57.230ms)
[pe] round=  1 work=    15676 frontier=   140514 next=    15213 consolidate=  9.350ms frontier=  0.511ms semisort= 17.265ms (keyed= 0.262ms group_by=  4.357ms per_group= 4.361ms)
[pe] round=  2 work=    15213 frontier=    79174 next=     1028 consolidate=  9.066ms frontier=  0.547ms semisort=  9.874ms (keyed= 0.173ms group_by=  3.567ms per_group= 1.055ms)
[pe] round=  3 work=     1028 frontier=    21790 next=      729 consolidate=  0.687ms frontier=  0.044ms semisort=  2.429ms (keyed= 0.048ms group_by=  0.758ms per_group= 0.369ms)
[pe] round=  4 work=      729 frontier=    11103 next=     1581 consolidate=  0.489ms frontier=  0.037ms semisort=  1.763ms (keyed= 0.029ms group_by=  0.455ms per_group= 0.563ms)
[pe] round=  5 work=     1581 frontier=     8676 next=     1320 consolidate=  1.117ms frontier=  0.064ms semisort=  1.500ms (keyed= 0.024ms group_by=  0.398ms per_group= 0.423ms)
[pe] round=  6 work=     1320 frontier=     2863 next=      110 consolidate=  0.927ms frontier=  0.104ms semisort=  0.471ms (keyed= 0.006ms group_by=  0.147ms per_group= 0.076ms)
[pe] round=  7 work=      110 frontier=      579 next=       71 consolidate=  0.092ms frontier=  0.006ms semisort=  0.181ms (keyed= 0.001ms group_by=  0.018ms per_group= 0.032ms)
[pe] round=  8 work=       71 frontier=     1350 next=       36 consolidate=  0.132ms frontier=  0.004ms semisort=  0.177ms (keyed= 0.002ms group_by=  0.039ms per_group= 0.033ms)
[pe] round=  9 work=       36 frontier=      706 next=       14 consolidate=  0.036ms frontier=  0.002ms semisort=  0.070ms (keyed= 0.001ms group_by=  0.019ms per_group= 0.018ms)
[pe] round= 10 work=       14 frontier=       57 next=       13 consolidate=  0.014ms frontier=  0.001ms semisort=  0.013ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.005ms)
[pe] round= 11 work=       13 frontier=       54 next=       11 consolidate=  0.013ms frontier=  0.001ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.004ms)
[pe] round= 12 work=       11 frontier=       41 next=       10 consolidate=  0.011ms frontier=  0.001ms semisort=  0.010ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.003ms)
[pe] round= 13 work=       10 frontier=       39 next=        9 consolidate=  0.011ms frontier=  0.001ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.003ms)
[pe] round= 14 work=        9 frontier=       26 next=        6 consolidate=  0.009ms frontier=  0.001ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 15 work=        6 frontier=       17 next=        3 consolidate=  0.006ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 16 work=        3 frontier=        8 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 17 work=        2 frontier=        6 next=        1 consolidate=  0.003ms frontier=  0.001ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 18 work=        1 frontier=        2 next=        1 consolidate=  0.002ms frontier=  0.001ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 19 work=        1 frontier=        4 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 20 work=        1 frontier=        2 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 21 work=        1 frontier=        4 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 22 work=        1 frontier=        2 next=        1 consolidate=  0.001ms frontier=  0.000ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
