[synthetic_bench] cube n=55 d=2 classes=665608 merges=55 ...
[pe] round=  0 work=      110 frontier=   998250 next=   332750 consolidate=  1.380ms frontier=  1.230ms semisort= 38.711ms (keyed= 0.000ms group_by= 12.278ms per_group=11.749ms)
[pe] round=  1 work=   332750 frontier=   332750 next=   131072 consolidate= 41.927ms frontier=  9.037ms semisort= 22.924ms (keyed= 0.000ms group_by=  5.836ms per_group= 4.453ms)
[pe] round=  2 work=   131072 frontier=   131072 next=    70606 consolidate= 17.147ms frontier=  3.778ms semisort= 11.235ms (keyed= 0.000ms group_by=  2.742ms per_group= 2.682ms)
[pe] round=  3 work=    70606 frontier=    70606 next=    65536 consolidate= 10.009ms frontier=  2.104ms semisort=  8.606ms (keyed= 0.000ms group_by=  3.601ms per_group= 2.191ms)
[pe] round=  4 work=    65536 frontier=    65536 next=    32768 consolidate=  9.357ms frontier=  1.985ms semisort=  6.774ms (keyed= 0.000ms group_by=  3.471ms per_group= 1.110ms)
[pe] round=  5 work=    32768 frontier=    32768 next=    16384 consolidate=  4.809ms frontier=  0.980ms semisort=  3.465ms (keyed= 0.000ms group_by=  1.726ms per_group= 0.625ms)
[pe] round=  6 work=    16384 frontier=    16384 next=     8192 consolidate=  3.406ms frontier=  0.609ms semisort=  2.170ms (keyed= 0.000ms group_by=  1.039ms per_group= 0.384ms)
[pe] round=  7 work=     8192 frontier=     8192 next=     4096 consolidate=  1.785ms frontier=  0.464ms semisort=  1.308ms (keyed= 0.000ms group_by=  0.594ms per_group= 0.222ms)
[pe] round=  8 work=     4096 frontier=     4096 next=     2048 consolidate=  1.028ms frontier=  0.262ms semisort=  0.854ms (keyed= 0.000ms group_by=  0.397ms per_group= 0.129ms)
[pe] round=  9 work=     2048 frontier=     2048 next=     1024 consolidate=  0.520ms frontier=  0.148ms semisort=  0.580ms (keyed= 0.000ms group_by=  0.324ms per_group= 0.077ms)
[pe] round= 10 work=     1024 frontier=     1024 next=      512 consolidate=  0.277ms frontier=  0.093ms semisort=  0.254ms (keyed= 0.000ms group_by=  0.088ms per_group= 0.049ms)
[pe] round= 11 work=      512 frontier=      512 next=      256 consolidate=  0.205ms frontier=  0.060ms semisort=  0.153ms (keyed= 0.000ms group_by=  0.044ms per_group= 0.045ms)
[pe] round= 12 work=      256 frontier=      256 next=      128 consolidate=  0.085ms frontier=  0.030ms semisort=  0.084ms (keyed= 0.000ms group_by=  0.027ms per_group= 0.023ms)
[pe] round= 13 work=      128 frontier=      128 next=       64 consolidate=  0.059ms frontier=  0.022ms semisort=  0.055ms (keyed= 0.000ms group_by=  0.014ms per_group= 0.016ms)
[pe] round= 14 work=       64 frontier=       64 next=       32 consolidate=  0.033ms frontier=  0.015ms semisort=  0.042ms (keyed= 0.000ms group_by=  0.010ms per_group= 0.013ms)
[pe] round= 15 work=       32 frontier=       32 next=       16 consolidate=  0.024ms frontier=  0.010ms semisort=  0.023ms (keyed= 0.000ms group_by=  0.007ms per_group= 0.005ms)
[pe] round= 16 work=       16 frontier=       16 next=        8 consolidate=  0.022ms frontier=  0.005ms semisort=  0.011ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.002ms)
[pe] round= 17 work=        8 frontier=        8 next=        4 consolidate=  0.009ms frontier=  0.003ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 18 work=        4 frontier=        4 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.001ms)
[pe] round= 19 work=        2 frontier=        0 next=        0 consolidate=  0.003ms frontier=  0.001ms semisort=  0.000ms (break)
[pe] round=  0 work=      110 frontier=   998250 next=   332750 consolidate=  0.213ms frontier=  0.401ms semisort= 39.169ms (keyed= 0.000ms group_by= 10.449ms per_group=10.943ms)
[pe] round=  1 work=   332750 frontier=   332750 next=   131072 consolidate= 46.031ms frontier= 10.679ms semisort= 22.857ms (keyed= 0.000ms group_by=  5.622ms per_group= 4.418ms)
[pe] round=  2 work=   131072 frontier=   131072 next=    70606 consolidate= 17.746ms frontier=  3.854ms semisort= 11.102ms (keyed= 0.000ms group_by=  2.725ms per_group= 2.787ms)
[pe] round=  3 work=    70606 frontier=    70606 next=    65536 consolidate= 10.063ms frontier=  2.188ms semisort=  8.573ms (keyed= 0.000ms group_by=  3.590ms per_group= 2.170ms)
[pe] round=  4 work=    65536 frontier=    65536 next=    32768 consolidate=  9.363ms frontier=  2.067ms semisort=  7.019ms (keyed= 0.000ms group_by=  3.673ms per_group= 1.122ms)
