[synthetic_bench] cube n=55 d=2 classes=665608 merges=55 ...
[pe] round=  0 work=      110 frontier=   998250 next=   332750 consolidate=  0.311ms frontier=  0.611ms semisort= 97.065ms (keyed= 3.166ms group_by= 31.416ms per_group=22.508ms)
[pe] round=  1 work=   332750 frontier=   332750 next=   131072 consolidate= 67.861ms frontier=  7.385ms semisort= 37.742ms (keyed= 0.624ms group_by=  9.719ms per_group= 9.225ms)
[pe] round=  2 work=   131072 frontier=   131072 next=    70606 consolidate= 28.178ms frontier=  3.304ms semisort= 18.604ms (keyed= 0.248ms group_by=  5.191ms per_group= 4.126ms)
[pe] round=  3 work=    70606 frontier=    70606 next=    65536 consolidate= 15.422ms frontier=  1.874ms semisort= 10.676ms (keyed= 0.147ms group_by=  2.378ms per_group= 2.715ms)
[pe] round=  4 work=    65536 frontier=    65536 next=    32768 consolidate= 13.970ms frontier=  1.738ms semisort=  6.944ms (keyed= 0.131ms group_by=  1.968ms per_group= 1.838ms)
[pe] round=  5 work=    32768 frontier=    32768 next=    16384 consolidate=  7.450ms frontier=  1.022ms semisort=  3.913ms (keyed= 0.067ms group_by=  0.986ms per_group= 0.938ms)
[pe] round=  6 work=    16384 frontier=    16384 next=     8192 consolidate=  4.004ms frontier=  0.454ms semisort=  1.625ms (keyed= 0.035ms group_by=  0.387ms per_group= 0.449ms)
[pe] round=  7 work=     8192 frontier=     8192 next=     4096 consolidate=  1.959ms frontier=  0.181ms semisort=  0.699ms (keyed= 0.016ms group_by=  0.179ms per_group= 0.224ms)
[pe] round=  8 work=     4096 frontier=     4096 next=     2048 consolidate=  0.936ms frontier=  0.083ms semisort=  0.351ms (keyed= 0.008ms group_by=  0.113ms per_group= 0.111ms)
[pe] round=  9 work=     2048 frontier=     2048 next=     1024 consolidate=  0.445ms frontier=  0.050ms semisort=  0.165ms (keyed= 0.004ms group_by=  0.051ms per_group= 0.056ms)
[pe] round= 10 work=     1024 frontier=     1024 next=      512 consolidate=  0.225ms frontier=  0.022ms semisort=  0.089ms (keyed= 0.002ms group_by=  0.023ms per_group= 0.035ms)
[pe] round= 11 work=      512 frontier=      512 next=      256 consolidate=  0.108ms frontier=  0.011ms semisort=  0.039ms (keyed= 0.001ms group_by=  0.010ms per_group= 0.015ms)
[pe] round= 12 work=      256 frontier=      256 next=      128 consolidate=  0.059ms frontier=  0.006ms semisort=  0.020ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.007ms)
[pe] round= 13 work=      128 frontier=      128 next=       64 consolidate=  0.034ms frontier=  0.004ms semisort=  0.011ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.004ms)
[pe] round= 14 work=       64 frontier=       64 next=       32 consolidate=  0.018ms frontier=  0.003ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.003ms)
[pe] round= 15 work=       32 frontier=       32 next=       16 consolidate=  0.010ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.003ms)
[pe] round= 16 work=       16 frontier=       16 next=        8 consolidate=  0.005ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 17 work=        8 frontier=        8 next=        4 consolidate=  0.003ms frontier=  0.001ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 18 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 19 work=        2 frontier=        0 next=        0 consolidate=  0.001ms frontier=  0.000ms semisort=  0.000ms (break)
