[synthetic_bench] cube n=55 d=2 classes=665608 merges=55 ...
[pe] round=  0 work=      110 frontier=   998250 next=   332750 consolidate=  0.391ms frontier=  0.532ms semisort= 52.508ms (keyed= 2.077ms group_by= 17.677ms per_group=12.022ms)
[pe] round=  1 work=   332750 frontier=   332750 next=   131072 consolidate= 34.280ms frontier=  4.316ms semisort= 20.202ms (keyed= 0.370ms group_by=  5.608ms per_group= 4.929ms)
[pe] round=  2 work=   131072 frontier=   131072 next=    70606 consolidate= 14.070ms frontier=  1.671ms semisort=  9.124ms (keyed= 0.142ms group_by=  2.481ms per_group= 2.027ms)
[pe] round=  3 work=    70606 frontier=    70606 next=    65536 consolidate=  8.023ms frontier=  1.121ms semisort=  5.668ms (keyed= 0.081ms group_by=  1.279ms per_group= 1.502ms)
[pe] round=  4 work=    65536 frontier=    65536 next=    32768 consolidate=  7.599ms frontier=  1.155ms semisort=  4.592ms (keyed= 0.091ms group_by=  1.213ms per_group= 1.128ms)
[pe] round=  5 work=    32768 frontier=    32768 next=    16384 consolidate=  4.396ms frontier=  0.776ms semisort=  2.366ms (keyed= 0.047ms group_by=  0.595ms per_group= 0.539ms)
[pe] round=  6 work=    16384 frontier=    16384 next=     8192 consolidate=  2.408ms frontier=  0.396ms semisort=  1.160ms (keyed= 0.023ms group_by=  0.317ms per_group= 0.258ms)
[pe] round=  7 work=     8192 frontier=     8192 next=     4096 consolidate=  1.137ms frontier=  0.166ms semisort=  0.693ms (keyed= 0.012ms group_by=  0.259ms per_group= 0.138ms)
[pe] round=  8 work=     4096 frontier=     4096 next=     2048 consolidate=  0.561ms frontier=  0.070ms semisort=  0.307ms (keyed= 0.007ms group_by=  0.114ms per_group= 0.078ms)
[pe] round=  9 work=     2048 frontier=     2048 next=     1024 consolidate=  0.275ms frontier=  0.041ms semisort=  0.153ms (keyed= 0.004ms group_by=  0.062ms per_group= 0.034ms)
[pe] round= 10 work=     1024 frontier=     1024 next=      512 consolidate=  0.129ms frontier=  0.023ms semisort=  0.078ms (keyed= 0.002ms group_by=  0.028ms per_group= 0.020ms)
[pe] round= 11 work=      512 frontier=      512 next=      256 consolidate=  0.069ms frontier=  0.013ms semisort=  0.039ms (keyed= 0.001ms group_by=  0.013ms per_group= 0.011ms)
[pe] round= 12 work=      256 frontier=      256 next=      128 consolidate=  0.056ms frontier=  0.008ms semisort=  0.038ms (keyed= 0.001ms group_by=  0.007ms per_group= 0.011ms)
[pe] round= 13 work=      128 frontier=      128 next=       64 consolidate=  0.021ms frontier=  0.005ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.004ms)
[pe] round= 14 work=       64 frontier=       64 next=       32 consolidate=  0.013ms frontier=  0.002ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.003ms)
[pe] round= 15 work=       32 frontier=       32 next=       16 consolidate=  0.009ms frontier=  0.002ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 16 work=       16 frontier=       16 next=        8 consolidate=  0.004ms frontier=  0.001ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 17 work=        8 frontier=        8 next=        4 consolidate=  0.002ms frontier=  0.001ms semisort=  0.022ms (keyed= 0.001ms group_by=  0.003ms per_group= 0.002ms)
[pe] round= 18 work=        4 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.001ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.000ms)
[pe] round= 19 work=        2 frontier=        0 next=        0 consolidate=  0.001ms frontier=  0.000ms semisort=  0.000ms (break)
