[synthetic_bench] cube n=110 d=2 classes=5324218 merges=110 ...
[pe] round=  0 work=      220 frontier=  7986000 next=  2662000 consolidate=  9.374ms frontier=  3.950ms semisort= 79.679ms (keyed= 0.000ms group_by= 44.741ms per_group=11.341ms)
[pe] round=  1 work=  2662000 frontier=  2662000 next=  1048576 consolidate= 34.303ms frontier= 10.170ms semisort= 38.112ms (keyed= 0.000ms group_by= 12.785ms per_group= 5.406ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   564848 consolidate= 19.355ms frontier=  7.610ms semisort= 20.146ms (keyed= 0.000ms group_by=  4.708ms per_group= 2.560ms)
[pe] round=  3 work=   564848 frontier=   564848 next=   524288 consolidate= 16.497ms frontier=  3.657ms semisort= 12.174ms (keyed= 0.000ms group_by=  2.043ms per_group= 3.013ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 11.867ms frontier=  4.027ms semisort=  7.858ms (keyed= 0.000ms group_by=  1.881ms per_group= 1.258ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  6.061ms frontier=  4.792ms semisort= 10.379ms (keyed= 0.000ms group_by=  1.302ms per_group= 6.623ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.880ms frontier=  1.172ms semisort=  2.535ms (keyed= 0.000ms group_by=  0.834ms per_group= 0.475ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.880ms frontier=  0.538ms semisort=  8.422ms (keyed= 0.000ms group_by=  7.418ms per_group= 0.268ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.842ms frontier=  0.331ms semisort=  3.729ms (keyed= 0.000ms group_by=  3.169ms per_group= 0.166ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.252ms frontier=  0.247ms semisort=  2.168ms (keyed= 0.000ms group_by=  1.790ms per_group= 0.120ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  1.294ms frontier=  0.574ms semisort=  1.394ms (keyed= 0.000ms group_by=  0.642ms per_group= 0.418ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.701ms frontier=  0.197ms semisort=  0.575ms (keyed= 0.000ms group_by=  0.317ms per_group= 0.063ms)
