[synthetic_bench] cube n=110 d=2 classes=5324218 merges=110 ...
[pe] round=  0 work=      220 frontier=  7986000 next=  2662000 consolidate=  7.994ms frontier=  4.162ms semisort= 80.256ms (keyed= 0.000ms group_by= 43.840ms per_group=12.161ms)
[pe] round=  1 work=  2662000 frontier=  2662000 next=  1048576 consolidate= 36.118ms frontier= 10.443ms semisort= 38.389ms (keyed= 0.000ms group_by= 12.783ms per_group= 5.451ms)
[pe] round=  2 work=  1048576 frontier=  1048576 next=   564848 consolidate= 19.923ms frontier=  7.400ms semisort= 18.420ms (keyed= 0.000ms group_by=  5.039ms per_group= 2.742ms)
[pe] round=  3 work=   564848 frontier=   564848 next=   524288 consolidate= 11.687ms frontier=  3.533ms semisort= 11.251ms (keyed= 0.000ms group_by=  2.073ms per_group= 2.839ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate= 10.933ms frontier= 10.062ms semisort= 13.881ms (keyed= 0.000ms group_by=  3.365ms per_group= 1.305ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  6.021ms frontier=  2.146ms semisort=  7.199ms (keyed= 0.000ms group_by=  1.392ms per_group= 2.976ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  3.017ms frontier=  3.758ms semisort=  8.107ms (keyed= 0.000ms group_by=  0.775ms per_group= 6.070ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.764ms frontier=  0.605ms semisort=  8.700ms (keyed= 0.000ms group_by=  7.700ms per_group= 0.259ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.894ms frontier=  0.351ms semisort=  4.008ms (keyed= 0.000ms group_by=  3.457ms per_group= 0.168ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  2.758ms frontier=  0.241ms semisort=  2.777ms (keyed= 0.000ms group_by=  1.823ms per_group= 0.696ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.634ms frontier=  0.566ms semisort=  1.357ms (keyed= 0.000ms group_by=  0.705ms per_group= 0.306ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.333ms frontier=  0.199ms semisort=  0.594ms (keyed= 0.000ms group_by=  0.330ms per_group= 0.068ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.202ms frontier=  0.121ms semisort=  0.373ms (keyed= 0.000ms group_by=  0.205ms per_group= 0.043ms)
[pe] round= 13 work=     1024 frontier=     1024 next=      512 consolidate=  0.126ms frontier=  0.075ms semisort=  0.240ms (keyed= 0.000ms group_by=  0.104ms per_group= 0.040ms)
