[synthetic_bench] cube n=55 d=2 classes=665608 merges=55 ...
[pe] round=  0 work=      110 frontier=   998250 next=   332750 consolidate=  0.523ms frontier=  0.412ms semisort= 59.721ms (keyed= 0.000ms group_by= 25.094ms per_group=12.036ms)
[pe] round=  1 work=   332750 frontier=   332750 next=   131072 consolidate= 24.005ms frontier=  5.924ms semisort= 29.210ms (keyed= 0.000ms group_by=  8.636ms per_group= 4.795ms)
[pe] round=  2 work=   131072 frontier=   131072 next=    70606 consolidate= 11.731ms frontier=  2.893ms semisort= 12.961ms (keyed= 0.000ms group_by=  3.701ms per_group= 2.644ms)
[pe] round=  3 work=    70606 frontier=    70606 next=    65536 consolidate=  5.978ms frontier=  1.334ms semisort=  8.533ms (keyed= 0.000ms group_by=  2.869ms per_group= 1.971ms)
[pe] round=  4 work=    65536 frontier=    65536 next=    32768 consolidate=  5.468ms frontier=  1.435ms semisort=  6.698ms (keyed= 0.000ms group_by=  2.909ms per_group= 1.127ms)
[pe] round=  5 work=    32768 frontier=    32768 next=    16384 consolidate=  3.526ms frontier=  0.828ms semisort=  3.236ms (keyed= 0.000ms group_by=  1.351ms per_group= 0.532ms)
[pe] round=  6 work=    16384 frontier=    16384 next=     8192 consolidate=  1.678ms frontier=  0.366ms semisort=  1.525ms (keyed= 0.000ms group_by=  0.682ms per_group= 0.251ms)
[pe] round=  7 work=     8192 frontier=     8192 next=     4096 consolidate=  0.905ms frontier=  0.163ms semisort=  1.000ms (keyed= 0.000ms group_by=  0.511ms per_group= 0.187ms)
[pe] round=  8 work=     4096 frontier=     4096 next=     2048 consolidate=  0.338ms frontier=  0.074ms semisort=  0.398ms (keyed= 0.000ms group_by=  0.204ms per_group= 0.065ms)
[pe] round=  9 work=     2048 frontier=     2048 next=     1024 consolidate=  0.142ms frontier=  0.052ms semisort=  0.201ms (keyed= 0.000ms group_by=  0.095ms per_group= 0.040ms)
[pe] round= 10 work=     1024 frontier=     1024 next=      512 consolidate=  0.069ms frontier=  0.025ms semisort=  0.106ms (keyed= 0.000ms group_by=  0.045ms per_group= 0.025ms)
[pe] round= 11 work=      512 frontier=      512 next=      256 consolidate=  0.038ms frontier=  0.011ms semisort=  0.056ms (keyed= 0.000ms group_by=  0.023ms per_group= 0.012ms)
[pe] round= 12 work=      256 frontier=      256 next=      128 consolidate=  0.021ms frontier=  0.007ms semisort=  0.038ms (keyed= 0.000ms group_by=  0.013ms per_group= 0.017ms)
[pe] round= 13 work=      128 frontier=      128 next=       64 consolidate=  0.014ms frontier=  0.005ms semisort=  0.018ms (keyed= 0.000ms group_by=  0.008ms per_group= 0.005ms)
[pe] round= 14 work=       64 frontier=       64 next=       32 consolidate=  0.005ms frontier=  0.002ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.002ms)
[pe] round= 15 work=       32 frontier=       32 next=       16 consolidate=  0.003ms frontier=  0.002ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.003ms per_group= 0.001ms)
[pe] round= 16 work=       16 frontier=       16 next=        8 consolidate=  0.002ms frontier=  0.001ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.001ms)
[pe] round= 17 work=        8 frontier=        8 next=        4 consolidate=  0.001ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.000ms)
[pe] round= 18 work=        4 frontier=        4 next=        2 consolidate=  0.001ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.000ms)
[pe] round= 19 work=        2 frontier=        0 next=        0 consolidate=  0.001ms frontier=  0.000ms semisort=  0.000ms (break)
