[synthetic_bench] quartic n=38 d=2 classes=8340618 merges=38 ...
[pe] round=  0 work=       76 frontier= 16681088 next=  4170272 consolidate=  2.704ms frontier=  3.993ms semisort= 87.482ms (keyed= 0.000ms group_by= 53.453ms per_group=17.895ms)
[pe] round=  1 work=  4170272 frontier=  4170272 next=  2073120 consolidate= 36.460ms frontier=  6.915ms semisort= 28.093ms (keyed= 0.000ms group_by=  6.853ms per_group= 8.733ms)
[pe] round=  2 work=  2073120 frontier=  2073120 next=  1048576 consolidate= 25.139ms frontier=  4.890ms semisort= 17.249ms (keyed= 0.000ms group_by=  4.855ms per_group= 5.167ms)
[pe] round=  3 work=  1048576 frontier=  1048576 next=   524288 consolidate= 17.333ms frontier=  3.644ms semisort=  8.575ms (keyed= 0.000ms group_by=  1.855ms per_group= 2.801ms)
[pe] round=  4 work=   524288 frontier=   524288 next=   262144 consolidate=  7.182ms frontier=  1.961ms semisort=  5.040ms (keyed= 0.000ms group_by=  0.970ms per_group= 1.977ms)
[pe] round=  5 work=   262144 frontier=   262144 next=   131072 consolidate=  3.499ms frontier=  1.037ms semisort=  2.459ms (keyed= 0.000ms group_by=  0.580ms per_group= 0.884ms)
[pe] round=  6 work=   131072 frontier=   131072 next=    65536 consolidate=  2.085ms frontier=  0.682ms semisort=  1.293ms (keyed= 0.000ms group_by=  0.377ms per_group= 0.437ms)
[pe] round=  7 work=    65536 frontier=    65536 next=    32768 consolidate=  1.046ms frontier=  0.500ms semisort=  2.380ms (keyed= 0.000ms group_by=  1.857ms per_group= 0.233ms)
[pe] round=  8 work=    32768 frontier=    32768 next=    16384 consolidate=  0.631ms frontier=  0.307ms semisort=  1.276ms (keyed= 0.000ms group_by=  0.920ms per_group= 0.150ms)
[pe] round=  9 work=    16384 frontier=    16384 next=     8192 consolidate=  1.109ms frontier=  0.191ms semisort=  0.755ms (keyed= 0.000ms group_by=  0.463ms per_group= 0.142ms)
[pe] round= 10 work=     8192 frontier=     8192 next=     4096 consolidate=  0.572ms frontier=  0.206ms semisort=  0.489ms (keyed= 0.000ms group_by=  0.284ms per_group= 0.059ms)
[pe] round= 11 work=     4096 frontier=     4096 next=     2048 consolidate=  0.397ms frontier=  0.135ms semisort=  0.281ms (keyed= 0.000ms group_by=  0.147ms per_group= 0.037ms)
[pe] round= 12 work=     2048 frontier=     2048 next=     1024 consolidate=  0.183ms frontier=  0.068ms semisort=  0.192ms (keyed= 0.000ms group_by=  0.085ms per_group= 0.042ms)
