[gates_bench] ./miter-cc-benchmarks/hwmcc12_with_not/6s114-xits-opt.gates ...
  literals=3211512  NOT=1061874  gates=4390625  total_classes=8664011  read=0.058s parse=0.056s build=0.155s
[pe] round=  0 work=  8509525 frontier=  5063084 next=    59086 consolidate=116.034ms frontier= 19.930ms semisort= 40.069ms (keyed= 7.092ms group_by=  0.921ms per_group=12.191ms)
[pe] round=  1 work=    59086 frontier=   551494 next=    13151 consolidate=  4.035ms frontier=  2.911ms semisort=  4.682ms (keyed= 1.006ms group_by=  0.164ms per_group= 1.372ms)
[pe] round=  2 work=    13151 frontier=   120430 next=    10937 consolidate=  0.798ms frontier=  0.181ms semisort=  3.887ms (keyed= 0.491ms group_by=  2.149ms per_group= 0.447ms)
[pe] round=  3 work=    10937 frontier=    64865 next=     7757 consolidate=  0.783ms frontier=  0.148ms semisort=  2.236ms (keyed= 0.038ms group_by=  1.484ms per_group= 0.325ms)
[pe] round=  4 work=     7757 frontier=    25747 next=     3790 consolidate=  1.400ms frontier=  0.245ms semisort=  1.000ms (keyed= 0.022ms group_by=  0.533ms per_group= 0.197ms)
[pe] round=  5 work=     3790 frontier=    12633 next=     1812 consolidate=  0.710ms frontier=  0.128ms semisort=  0.528ms (keyed= 0.020ms group_by=  0.218ms per_group= 0.120ms)
[pe] round=  6 work=     1812 frontier=     6864 next=      994 consolidate=  0.345ms frontier=  0.083ms semisort=  1.106ms (keyed= 0.019ms group_by=  0.858ms per_group= 0.117ms)
[pe] round=  7 work=      994 frontier=     3763 next=      546 consolidate=  0.241ms frontier=  0.075ms semisort=  0.612ms (keyed= 0.017ms group_by=  0.419ms per_group= 0.097ms)
[pe] round=  8 work=      546 frontier=     2568 next=      361 consolidate=  0.176ms frontier=  0.030ms semisort=  0.483ms (keyed= 0.007ms group_by=  0.334ms per_group= 0.060ms)
[pe] round=  9 work=      361 frontier=     1974 next=      271 consolidate=  0.153ms frontier=  0.022ms semisort=  0.378ms (keyed= 0.005ms group_by=  0.227ms per_group= 0.040ms)
[pe] round= 10 work=      271 frontier=      934 next=      119 consolidate=  0.097ms frontier=  0.019ms semisort=  0.174ms (keyed= 0.002ms group_by=  0.089ms per_group= 0.037ms)
[pe] round= 11 work=      119 frontier=      539 next=       96 consolidate=  0.065ms frontier=  0.008ms semisort=  0.122ms (keyed= 0.001ms group_by=  0.056ms per_group= 0.027ms)
[pe] round= 12 work=       96 frontier=      455 next=       75 consolidate=  0.067ms frontier=  0.006ms semisort=  0.100ms (keyed= 0.001ms group_by=  0.043ms per_group= 0.027ms)
[pe] round= 13 work=       75 frontier=      522 next=       87 consolidate=  0.031ms frontier=  0.006ms semisort=  0.116ms (keyed= 0.001ms group_by=  0.052ms per_group= 0.038ms)
[pe] round= 14 work=       87 frontier=      349 next=       67 consolidate=  0.054ms frontier=  0.006ms semisort=  0.104ms (keyed= 0.001ms group_by=  0.040ms per_group= 0.038ms)
[pe] round= 15 work=       67 frontier=      315 next=       56 consolidate=  0.041ms frontier=  0.005ms semisort=  0.076ms (keyed= 0.001ms group_by=  0.027ms per_group= 0.028ms)
[pe] round= 16 work=       56 frontier=      294 next=       48 consolidate=  0.035ms frontier=  0.004ms semisort=  0.072ms (keyed= 0.001ms group_by=  0.025ms per_group= 0.026ms)
[pe] round= 17 work=       48 frontier=      546 next=      104 consolidate=  0.022ms frontier=  0.005ms semisort=  0.212ms (keyed= 0.002ms group_by=  0.139ms per_group= 0.023ms)
[pe] round= 18 work=      104 frontier=     1028 next=       86 consolidate=  0.078ms frontier=  0.006ms semisort=  0.181ms (keyed= 0.003ms group_by=  0.100ms per_group= 0.044ms)
[pe] round= 19 work=       86 frontier=      674 next=       34 consolidate=  0.061ms frontier=  0.006ms semisort=  0.099ms (keyed= 0.002ms group_by=  0.050ms per_group= 0.023ms)
[pe] round= 20 work=       34 frontier=      184 next=       31 consolidate=  0.022ms frontier=  0.004ms semisort=  0.049ms (keyed= 0.001ms group_by=  0.013ms per_group= 0.019ms)
[pe] round= 21 work=       31 frontier=      202 next=       27 consolidate=  0.019ms frontier=  0.003ms semisort=  0.048ms (keyed= 0.001ms group_by=  0.015ms per_group= 0.013ms)
[pe] round= 22 work=       27 frontier=      161 next=       25 consolidate=  0.022ms frontier=  0.003ms semisort=  0.047ms (keyed= 0.001ms group_by=  0.015ms per_group= 0.016ms)
[pe] round= 23 work=       25 frontier=      155 next=       25 consolidate=  0.018ms frontier=  0.003ms semisort=  0.039ms (keyed= 0.001ms group_by=  0.012ms per_group= 0.013ms)
[pe] round= 24 work=       25 frontier=      150 next=       25 consolidate=  0.017ms frontier=  0.004ms semisort=  0.040ms (keyed= 0.001ms group_by=  0.010ms per_group= 0.014ms)
[pe] round= 25 work=       25 frontier=      182 next=       25 consolidate=  0.018ms frontier=  0.003ms semisort=  0.045ms (keyed= 0.001ms group_by=  0.014ms per_group= 0.015ms)
[pe] round= 26 work=       25 frontier=      152 next=       23 consolidate=  0.018ms frontier=  0.003ms semisort=  0.039ms (keyed= 0.001ms group_by=  0.014ms per_group= 0.011ms)
[pe] round= 27 work=       23 frontier=      139 next=       21 consolidate=  0.020ms frontier=  0.003ms semisort=  0.037ms (keyed= 0.001ms group_by=  0.008ms per_group= 0.012ms)
[pe] round= 28 work=       21 frontier=      127 next=       21 consolidate=  0.020ms frontier=  0.003ms semisort=  0.036ms (keyed= 0.001ms group_by=  0.010ms per_group= 0.012ms)
[pe] round= 29 work=       21 frontier=      126 next=       16 consolidate=  0.015ms frontier=  0.003ms semisort=  0.033ms (keyed= 0.001ms group_by=  0.010ms per_group= 0.009ms)
[pe] round= 30 work=       16 frontier=       86 next=       14 consolidate=  0.020ms frontier=  0.003ms semisort=  0.023ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.007ms)
[pe] round= 31 work=       14 frontier=       85 next=       14 consolidate=  0.012ms frontier=  0.002ms semisort=  0.024ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.009ms)
[pe] round= 32 work=       14 frontier=       77 next=       14 consolidate=  0.014ms frontier=  0.002ms semisort=  0.025ms (keyed= 0.001ms group_by=  0.005ms per_group= 0.009ms)
[pe] round= 33 work=       14 frontier=      106 next=       12 consolidate=  0.013ms frontier=  0.002ms semisort=  0.030ms (keyed= 0.001ms group_by=  0.009ms per_group= 0.009ms)
[pe] round= 34 work=       12 frontier=       67 next=       10 consolidate=  0.012ms frontier=  0.002ms semisort=  0.018ms (keyed= 0.001ms group_by=  0.005ms per_group= 0.005ms)
[pe] round= 35 work=       10 frontier=       54 next=        6 consolidate=  0.011ms frontier=  0.002ms semisort=  0.015ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.006ms)
[pe] round= 36 work=        6 frontier=       23 next=        4 consolidate=  0.007ms frontier=  0.001ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 37 work=        4 frontier=       41 next=        4 consolidate=  0.005ms frontier=  0.001ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.003ms)
[pe] round= 38 work=        4 frontier=       24 next=        5 consolidate=  0.005ms frontier=  0.001ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.003ms)
[pe] round= 39 work=        5 frontier=       13 next=        3 consolidate=  0.006ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.001ms)
[pe] round= 40 work=        3 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 41 work=        2 frontier=       26 next=        2 consolidate=  0.004ms frontier=  0.001ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 42 work=        2 frontier=        8 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.001ms)
[pe] round= 43 work=        2 frontier=        8 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 44 work=        2 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.000ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 45 work=        2 frontier=       26 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 46 work=        2 frontier=        8 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.001ms)
[pe] round= 47 work=        2 frontier=        8 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 48 work=        2 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.000ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 49 work=        2 frontier=       20 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 50 work=        2 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 51 work=        2 (tail-skip: all parents empty)
[pe] round=  0 work=  8509525 frontier=  5063084 next=    59086 consolidate=110.310ms frontier= 17.285ms semisort= 39.622ms (keyed= 7.276ms group_by=  0.924ms per_group=12.180ms)
[pe] round=  1 work=    59086 frontier=   551494 next=    13151 consolidate=  3.648ms frontier=  2.280ms semisort=  4.910ms (keyed= 1.090ms group_by=  0.166ms per_group= 1.486ms)
[pe] round=  2 work=    13151 frontier=   120430 next=    10937 consolidate=  0.810ms frontier=  0.179ms semisort=  3.655ms (keyed= 0.034ms group_by=  2.577ms per_group= 0.440ms)
[pe] round=  3 work=    10937 frontier=    64865 next=     7757 consolidate=  0.827ms frontier=  0.146ms semisort=  2.236ms (keyed= 0.105ms group_by=  1.390ms per_group= 0.332ms)
[pe] round=  4 work=     7757 frontier=    25747 next=     3790 consolidate=  1.430ms frontier=  0.239ms semisort=  0.942ms (keyed= 0.026ms group_by=  0.474ms per_group= 0.189ms)
[pe] round=  5 work=     3790 frontier=    12633 next=     1812 consolidate=  0.813ms frontier=  0.111ms semisort=  0.578ms (keyed= 0.020ms group_by=  0.300ms per_group= 0.112ms)
[pe] round=  6 work=     1812 frontier=     6864 next=      994 consolidate=  0.446ms frontier=  0.079ms semisort=  1.219ms (keyed= 0.019ms group_by=  0.968ms per_group= 0.116ms)
[pe] round=  7 work=      994 frontier=     3763 next=      546 consolidate=  0.277ms frontier=  0.048ms semisort=  0.625ms (keyed= 0.014ms group_by=  0.449ms per_group= 0.075ms)
[pe] round=  8 work=      546 frontier=     2568 next=      361 consolidate=  0.166ms frontier=  0.029ms semisort=  0.515ms (keyed= 0.006ms group_by=  0.363ms per_group= 0.060ms)
[pe] round=  9 work=      361 frontier=     1974 next=      271 consolidate=  0.131ms frontier=  0.021ms semisort=  0.379ms (keyed= 0.006ms group_by=  0.183ms per_group= 0.086ms)
[pe] round= 10 work=      271 frontier=      934 next=      119 consolidate=  0.076ms frontier=  0.020ms semisort=  0.162ms (keyed= 0.003ms group_by=  0.081ms per_group= 0.029ms)
[pe] round= 11 work=      119 frontier=      539 next=       96 consolidate=  0.073ms frontier=  0.008ms semisort=  0.122ms (keyed= 0.001ms group_by=  0.057ms per_group= 0.025ms)
[pe] round= 12 work=       96 frontier=      455 next=       75 consolidate=  0.049ms frontier=  0.007ms semisort=  0.107ms (keyed= 0.001ms group_by=  0.050ms per_group= 0.027ms)
[pe] round= 13 work=       75 frontier=      522 next=       87 consolidate=  0.057ms frontier=  0.005ms semisort=  0.120ms (keyed= 0.001ms group_by=  0.055ms per_group= 0.037ms)
[pe] round= 14 work=       87 frontier=      349 next=       67 consolidate=  0.070ms frontier=  0.006ms semisort=  0.100ms (keyed= 0.001ms group_by=  0.034ms per_group= 0.036ms)
[pe] round= 15 work=       67 frontier=      315 next=       56 consolidate=  0.026ms frontier=  0.006ms semisort=  0.067ms (keyed= 0.001ms group_by=  0.028ms per_group= 0.017ms)
[pe] round= 16 work=       56 frontier=      294 next=       48 consolidate=  0.041ms frontier=  0.005ms semisort=  0.078ms (keyed= 0.001ms group_by=  0.027ms per_group= 0.026ms)
[pe] round= 17 work=       48 frontier=      546 next=      104 consolidate=  0.022ms frontier=  0.005ms semisort=  0.113ms (keyed= 0.001ms group_by=  0.047ms per_group= 0.026ms)
[pe] round= 18 work=      104 frontier=     1028 next=       86 consolidate=  0.078ms frontier=  0.007ms semisort=  0.178ms (keyed= 0.003ms group_by=  0.083ms per_group= 0.039ms)
[pe] round= 19 work=       86 frontier=      674 next=       34 consolidate=  0.069ms frontier=  0.005ms semisort=  0.096ms (keyed= 0.002ms group_by=  0.042ms per_group= 0.023ms)
[pe] round= 20 work=       34 frontier=      184 next=       31 consolidate=  0.018ms frontier=  0.004ms semisort=  0.046ms (keyed= 0.001ms group_by=  0.014ms per_group= 0.018ms)
[pe] round= 21 work=       31 frontier=      202 next=       27 consolidate=  0.022ms frontier=  0.003ms semisort=  0.046ms (keyed= 0.001ms group_by=  0.016ms per_group= 0.012ms)
[pe] round= 22 work=       27 frontier=      161 next=       25 consolidate=  0.021ms frontier=  0.003ms semisort=  0.039ms (keyed= 0.001ms group_by=  0.011ms per_group= 0.011ms)
[pe] round= 23 work=       25 frontier=      155 next=       25 consolidate=  0.017ms frontier=  0.003ms semisort=  0.037ms (keyed= 0.001ms group_by=  0.009ms per_group= 0.013ms)
[pe] round= 24 work=       25 frontier=      150 next=       25 consolidate=  0.022ms frontier=  0.003ms semisort=  0.043ms (keyed= 0.001ms group_by=  0.012ms per_group= 0.013ms)
[pe] round= 25 work=       25 frontier=      182 next=       25 consolidate=  0.025ms frontier=  0.002ms semisort=  0.040ms (keyed= 0.001ms group_by=  0.012ms per_group= 0.012ms)
[pe] round= 26 work=       25 frontier=      152 next=       23 consolidate=  0.022ms frontier=  0.002ms semisort=  0.038ms (keyed= 0.001ms group_by=  0.010ms per_group= 0.012ms)
[pe] round= 27 work=       23 frontier=      139 next=       21 consolidate=  0.020ms frontier=  0.003ms semisort=  0.035ms (keyed= 0.001ms group_by=  0.008ms per_group= 0.011ms)
[pe] round= 28 work=       21 frontier=      127 next=       21 consolidate=  0.015ms frontier=  0.003ms semisort=  0.031ms (keyed= 0.001ms group_by=  0.009ms per_group= 0.010ms)
[pe] round= 29 work=       21 frontier=      126 next=       16 consolidate=  0.016ms frontier=  0.003ms semisort=  0.030ms (keyed= 0.001ms group_by=  0.009ms per_group= 0.009ms)
[pe] round= 30 work=       16 frontier=       86 next=       14 consolidate=  0.014ms frontier=  0.003ms semisort=  0.022ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.007ms)
[pe] round= 31 work=       14 frontier=       85 next=       14 consolidate=  0.012ms frontier=  0.002ms semisort=  0.025ms (keyed= 0.001ms group_by=  0.006ms per_group= 0.008ms)
[pe] round= 32 work=       14 frontier=       77 next=       14 consolidate=  0.011ms frontier=  0.002ms semisort=  0.021ms (keyed= 0.001ms group_by=  0.005ms per_group= 0.007ms)
[pe] round= 33 work=       14 frontier=      106 next=       12 consolidate=  0.018ms frontier=  0.002ms semisort=  0.027ms (keyed= 0.001ms group_by=  0.007ms per_group= 0.008ms)
[pe] round= 34 work=       12 frontier=       67 next=       10 consolidate=  0.011ms frontier=  0.002ms semisort=  0.019ms (keyed= 0.000ms group_by=  0.004ms per_group= 0.005ms)
[pe] round= 35 work=       10 frontier=       54 next=        6 consolidate=  0.012ms frontier=  0.001ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.004ms)
[pe] round= 36 work=        6 frontier=       23 next=        4 consolidate=  0.007ms frontier=  0.001ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.003ms)
[pe] round= 37 work=        4 frontier=       41 next=        4 consolidate=  0.005ms frontier=  0.001ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.003ms)
[pe] round= 38 work=        4 frontier=       24 next=        5 consolidate=  0.005ms frontier=  0.001ms semisort=  0.008ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.003ms)
[pe] round= 39 work=        5 frontier=       13 next=        3 consolidate=  0.005ms frontier=  0.001ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 40 work=        3 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 41 work=        2 frontier=       26 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 42 work=        2 frontier=        8 next=        2 consolidate=  0.003ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.001ms)
[pe] round= 43 work=        2 frontier=        8 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.004ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 44 work=        2 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 45 work=        2 frontier=       26 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.006ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 46 work=        2 frontier=        8 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.001ms)
[pe] round= 47 work=        2 frontier=        8 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 48 work=        2 frontier=        4 next=        2 consolidate=  0.002ms frontier=  0.001ms semisort=  0.003ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 49 work=        2 frontier=       20 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.005ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 50 work=        2 frontier=        4 next=        2 consolidate=  0.003ms frontier=  0.000ms semisort=  0.002ms (keyed= 0.000ms group_by=  0.000ms per_group= 0.001ms)
[pe] round= 51 work=        2 (tail-skip: all parents empty)
[pe] round=  0 work=  8509525 frontier=  5063084 next=    59086 consolidate=117.767ms frontier= 16.720ms semisort= 39.319ms (keyed= 6.713ms group_by=  0.926ms per_group=12.242ms)
[pe] round=  1 work=    59086 frontier=   551494 next=    13151 consolidate=  3.909ms frontier=  1.989ms semisort=  4.772ms (keyed= 1.163ms group_by=  0.132ms per_group= 1.402ms)
[pe] round=  2 work=    13151 frontier=   120430 next=    10937 consolidate=  0.797ms frontier=  0.189ms semisort=  3.646ms (keyed= 0.031ms group_by=  2.556ms per_group= 0.463ms)
[pe] round=  3 work=    10937 frontier=    64865 next=     7757 consolidate=  0.776ms frontier=  0.156ms semisort=  1.997ms (keyed= 0.022ms group_by=  1.242ms per_group= 0.330ms)
[pe] round=  4 work=     7757 frontier=    25747 next=     3790 consolidate=  1.469ms frontier=  0.238ms semisort=  0.973ms (keyed= 0.023ms group_by=  0.494ms per_group= 0.203ms)
[pe] round=  5 work=     3790 frontier=    12633 next=     1812 consolidate=  0.799ms frontier=  0.130ms semisort=  0.530ms (keyed= 0.020ms group_by=  0.221ms per_group= 0.124ms)
[pe] round=  6 work=     1812 frontier=     6864 next=      994 consolidate=  0.443ms frontier=  0.079ms semisort=  1.099ms (keyed= 0.018ms group_by=  0.866ms per_group= 0.105ms)
[pe] round=  7 work=      994 frontier=     3763 next=      546 consolidate=  0.276ms frontier=  0.070ms semisort=  0.678ms (keyed= 0.018ms group_by=  0.498ms per_group= 0.086ms)
[pe] round=  8 work=      546 frontier=     2568 next=      361 consolidate=  0.167ms frontier=  0.029ms semisort=  0.485ms (keyed= 0.006ms group_by=  0.331ms per_group= 0.050ms)
[pe] round=  9 work=      361 frontier=     1974 next=      271 consolidate=  0.108ms frontier=  0.026ms semisort=  0.376ms (keyed= 0.006ms group_by=  0.227ms per_group= 0.044ms)
[pe] round= 10 work=      271 frontier=      934 next=      119 consolidate=  0.093ms frontier=  0.019ms semisort=  0.196ms (keyed= 0.003ms group_by=  0.109ms per_group= 0.030ms)
[pe] round= 11 work=      119 frontier=      539 next=       96 consolidate=  0.056ms frontier=  0.008ms semisort=  0.110ms (keyed= 0.002ms group_by=  0.057ms per_group= 0.022ms)
[pe] round= 12 work=       96 frontier=      455 next=       75 consolidate=  0.070ms frontier=  0.006ms semisort=  0.106ms (keyed= 0.002ms group_by=  0.040ms per_group= 0.037ms)
[pe] round= 13 work=       75 frontier=      522 next=       87 consolidate=  0.057ms frontier=  0.005ms semisort=  0.117ms (keyed= 0.002ms group_by=  0.053ms per_group= 0.033ms)
[pe] round= 14 work=       87 frontier=      349 next=       67 consolidate=  0.061ms frontier=  0.006ms semisort=  0.082ms (keyed= 0.001ms group_by=  0.029ms per_group= 0.032ms)
[pe] round= 15 work=       67 frontier=      315 next=       56 consolidate=  0.027ms frontier=  0.006ms semisort=  0.072ms (keyed= 0.001ms group_by=  0.024ms per_group= 0.026ms)
[pe] round= 16 work=       56 frontier=      294 next=       48 consolidate=  0.027ms frontier=  0.005ms semisort=  0.068ms (keyed= 0.001ms group_by=  0.022ms per_group= 0.026ms)
[pe] round= 17 work=       48 frontier=      546 next=      104 consolidate=  0.018ms frontier=  0.005ms semisort=  0.112ms (keyed= 0.001ms group_by=  0.038ms per_group= 0.039ms)
[pe] round= 18 work=      104 frontier=     1028 next=       86 consolidate=  0.062ms frontier=  0.007ms semisort=  0.148ms (keyed= 0.003ms group_by=  0.084ms per_group= 0.027ms)
[pe] round= 19 work=       86 frontier=      674 next=       34 consolidate=  0.033ms frontier=  0.006ms semisort=  0.099ms (keyed= 0.002ms group_by=  0.050ms per_group= 0.023ms)
[pe] round= 20 work=       34 frontier=      184 next=       31 consolidate=  0.022ms frontier=  0.004ms semisort=  0.043ms (keyed= 0.001ms group_by=  0.012ms per_group= 0.017ms)
[pe] round= 21 work=       31 frontier=      202 next=       27 consolidate=  0.017ms frontier=  0.003ms semisort=  0.045ms (keyed= 0.001ms group_by=  0.015ms per_group= 0.012ms)
[pe] round= 22 work=       27 frontier=      161 next=       25 consolidate=  0.029ms frontier=  0.002ms semisort=  0.044ms (keyed= 0.001ms group_by=  0.011ms per_group= 0.015ms)
[pe] round= 23 work=       25 frontier=      155 next=       25 consolidate=  0.017ms frontier=  0.003ms semisort=  0.038ms (keyed= 0.001ms group_by=  0.008ms per_group= 0.013ms)
[pe] round= 24 work=       25 frontier=      150 next=       25 consolidate=  0.016ms frontier=  0.003ms semisort=  0.044ms (keyed= 0.001ms group_by=  0.012ms per_group= 0.014ms)
[pe] round= 25 work=       25 frontier=      182 next=       25 consolidate=  0.015ms frontier=  0.003ms semisort=  0.042ms (keyed= 0.001ms group_by=  0.012ms per_group= 0.012ms)
[pe] round= 26 work=       25 frontier=      152 next=       23 consolidate=  0.016ms frontier=  0.003ms semisort=  0.039ms (keyed= 0.001ms group_by=  0.010ms per_group= 0.012ms)
[pe] round= 27 work=       23 frontier=      139 next=       21 consolidate=  0.016ms frontier=  0.003ms semisort=  0.036ms (keyed= 0.001ms group_by=  0.009ms per_group= 0.012ms)
[pe] round= 28 work=       21 frontier=      127 next=       21 consolidate=  0.016ms frontier=  0.003ms semisort=  0.036ms (keyed= 0.001ms group_by=  0.010ms per_group= 0.012ms)
[pe] round= 29 work=       21 frontier=      126 next=       16 consolidate=  0.018ms frontier=  0.003ms semisort=  0.040ms (keyed= 0.000ms group_by=  0.009ms per_group= 0.017ms)
[pe] round= 30 work=       16 frontier=       86 next=       14 consolidate=  0.022ms frontier=  0.003ms semisort=  0.031ms (keyed= 0.001ms group_by=  0.009ms per_group= 0.011ms)
[pe] round= 31 work=       14 frontier=       85 next=       14 consolidate=  0.013ms frontier=  0.003ms semisort=  0.031ms (keyed= 0.000ms group_by=  0.008ms per_group= 0.010ms)
[pe] round= 32 work=       14 frontier=       77 next=       14 consolidate=  0.012ms frontier=  0.002ms semisort=  0.027ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.010ms)
[pe] round= 33 work=       14 frontier=      106 next=       12 consolidate=  0.013ms frontier=  0.002ms semisort=  0.032ms (keyed= 0.001ms group_by=  0.009ms per_group= 0.010ms)
[pe] round= 34 work=       12 frontier=       67 next=       10 consolidate=  0.012ms frontier=  0.002ms semisort=  0.019ms (keyed= 0.000ms group_by=  0.005ms per_group= 0.005ms)
[pe] round= 35 work=       10 frontier=       54 next=        6 consolidate=  0.010ms frontier=  0.002ms semisort=  0.012ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.004ms)
[pe] round= 36 work=        6 frontier=       23 next=        4 consolidate=  0.008ms frontier=  0.002ms semisort=  0.007ms (keyed= 0.000ms group_by=  0.001ms per_group= 0.002ms)
[pe] round= 37 work=        4 frontier=       41 next=        4 consolidate=  0.008ms frontier=  0.001ms semisort=  0.009ms (keyed= 0.000ms group_by=  0.002ms per_group= 0.003ms)
